total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
7474.824714183807,0,200,"{'hyp': 10, 'inducing': 6, 'll': 10, 'mog': 50}",0.001,87b4efbf87eb479eff760f9cccb9258a0ffc5274,../results/sarcos_16-Apr-2016_07h13m29s_5066/,1e-05,0.001,0.004,CogLL,286,2000,sarcos,master,True,full
