objective
1.085680673526389437e+05
9.434100852370464418e+04
4.742652860873314057e+04
4.748766679494042364e+01
4.316355635133993474e+01
3.149131321112520254e+01
2.566312637955957143e+01
2.031803615791750417e+01
1.795791071633641423e+01
1.685341199742606477e+01
1.176313859094545933e+01
1.769423441444473610e+00
-2.139335616692801523e+01
-6.030252944603830656e+01
1.561934374601815989e+01
-7.143824798051116431e+01
-1.170900675391725940e+02
-1.262730613376079418e+02
-1.283454193800242820e+02
-1.293390951085007146e+02
-1.295269449055606401e+02
-1.300268279383591334e+02
-1.307008656127049449e+02
-1.318284082919986417e+02
-1.313523154640821531e+02
-1.322715852834232919e+02
-1.328875406901424299e+02
-1.332012253859663247e+02
-1.337910331155154040e+02
-1.345609037366407392e+02
-1.353391365281635217e+02
-1.356485475188712826e+02
-1.360013031930147918e+02
-1.361804777132024924e+02
-1.364090852480723015e+02
-1.366804259205310927e+02
-1.370102978938155616e+02
-1.374113521161340827e+02
-1.376627319850901472e+02
-1.380280710521159335e+02
-1.382268470694768894e+02
-1.386406323294751815e+02
-1.390933892477758604e+02
-1.395838377261778191e+02
-1.398759468988359345e+02
-1.402827654227455696e+02
-1.404461589389233609e+02
-1.407993302985606761e+02
-1.412113134143131106e+02
-1.415171429983064968e+02
-1.421141067794997639e+02
-1.424343899524676544e+02
-1.427871237674356735e+02
-1.432639698949752756e+02
-1.437770791650277147e+02
-1.441547421382026641e+02
-1.443260315669208467e+02
-1.444424228720471319e+02
-1.446195435845734210e+02
-1.449022029022843867e+02
-1.452343728147288289e+02
-1.456415335973782703e+02
-1.458514039930619788e+02
-1.460081983211588295e+02
-1.461149047379186641e+02
-1.462169437869069384e+02
-1.463771912329282827e+02
-1.465431947553958025e+02
-1.466589422239163127e+02
-1.468772168594044274e+02
-1.470357943420375477e+02
-1.472650603784892951e+02
-1.474354851910106845e+02
-1.475813346403758715e+02
-1.476352264872568867e+02
-1.477333372888982126e+02
-1.477478602893317543e+02
-1.478529488671455283e+02
-1.478931046671287390e+02
-1.479417449104922184e+02
-1.480189936177525851e+02
-1.479168592994574283e+02
-1.480585535660046048e+02
-1.481366828842251948e+02
-1.481775199270763324e+02
-1.482139624054245814e+02
-1.482417383363429622e+02
-1.482646042455863835e+02
-1.483023151656067284e+02
-1.483216460727247181e+02
-1.483437531945120895e+02
-1.483929435480956727e+02
-1.484090493311500154e+02
-1.484295718263993535e+02
-1.484646985352771367e+02
-1.484800916836589408e+02
-1.485110763154523283e+02
-1.485367459811218396e+02
-1.485585629098238201e+02
-1.485823414472063746e+02
-1.486041400189777164e+02
-1.486276571619075639e+02
-1.486485056510367144e+02
-1.486655317782897896e+02
-1.486866924479353997e+02
-1.487014373147719652e+02
-1.487214762186538906e+02
-1.487310062173881988e+02
-1.487454697500058387e+02
-1.487526185769332869e+02
-1.487681219295722599e+02
-1.487772123022146502e+02
-1.487875087182137008e+02
-1.488034037832384229e+02
-1.488050872115337029e+02
-1.488144133879330298e+02
-1.488249435591132510e+02
-1.488320850253061849e+02
-1.488400512926498322e+02
-1.488490106351820828e+02
-1.488575897132364503e+02
-1.488672686567842334e+02
-1.488740357447695715e+02
-1.488833873892781980e+02
-1.488943485057340581e+02
-1.489046462980718957e+02
-1.489109578983555480e+02
-1.489214853817263133e+02
-1.489223318312359652e+02
-1.489265620448628624e+02
-1.489329509379184628e+02
-1.489422799247081457e+02
-1.489477058454069720e+02
-1.489539558583155667e+02
-1.489620377877292299e+02
-1.489675428234963306e+02
-1.489735880447763634e+02
-1.489824040699078864e+02
-1.489876607923014262e+02
-1.489936091761401258e+02
-1.489985022943008630e+02
-1.490036877862123106e+02
-1.490085840934916632e+02
-1.490150649176061961e+02
-1.490202251569924101e+02
-1.490246181374665753e+02
-1.490291169038665089e+02
-1.490325028305259139e+02
-1.490361945745799517e+02
-1.490392865538494789e+02
-1.490428631152034313e+02
-1.490462539419401082e+02
-1.490492557283675410e+02
-1.490528574724640407e+02
-1.490555900424486140e+02
-1.490587725034247910e+02
-1.490617769041237466e+02
-1.490648360104373182e+02
-1.490666445740658332e+02
