total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
8647.215726852417,0,200,"{'hyp': 10, 'inducing': 6, 'll': 10, 'mog': 50}",0.001,319ff124a2b2a5f0fe769095fc144a6858ef715a,,1e-05,0.001,0.004,CogLL,698,100,sarcos,master,True,full
