total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
342.185772895813,5,300,"{'hyp': 25, 'mog': 25}",1e-07,56b400bf485c09994800ecf66753736a8f1efd98,,1e-05,0.001,0.2,SoftmaxLL,282,2000,usps,master,True,full
