fuli:0.001,fuli:0.004
0.00238181109929,0.00158949628807
0.0568855424339,0.0591537044429
0.0229351722352,0.011672377149
0.0068754897953,0.00309412461078
0.069797180957,0.0729100991237
0.00871379190747,0.00634570177269
0.0401840368054,0.00787501352607
0.158960125289,0.09621155163
1.74361455494,0.886181121781
0.0342514278004,0.00983859867568
0.0154412909606,0.0132498440688
0.00168736290576,0.00352060470306
0.00705891866754,0.00526217636232
0.00685531023222,0.0041185737808
0.00205177886045,0.000820209475853
0.0350933124597,0.00899972260871
0.0767930351392,0.0416219627853
0.00380582509325,0.00304406235342
0.210724833456,0.220505653067
0.0371445113007,0.0288322269083
0.00144154006237,0.00150452782604
0.0531525187385,0.0187138556186
0.0113477295559,0.0105168388491
0.026494623083,0.0152380116083
0.187235320522,0.22524491095
6.17632362592e-05,0.000232947537681
0.00218354296704,0.00267481259472
0.0207725386218,0.0162339522123
0.000928923952914,0.000310151889858
0.0173941872767,0.0102593540243
0.000206694173179,0.00113628155134
0.00869271308655,0.00928689717141
0.000808450262262,0.000453020279341
0.00225146922194,0.00228395873104
0.0111303865711,0.00344525049359
0.0601139002822,0.0110267020747
0.0127364083765,0.0553689811193
0.00662640555505,0.00858260036899
0.283952469894,0.250641340214
0.0146333546133,0.00466837818889
0.00618200648097,0.00486498659527
0.00471618129346,0.00341174903182
0.093009709831,0.0599326951755
0.0546548499303,0.0444398049092
0.0335608128709,0.0277370197518
0.0858926568534,0.0830119233002
0.0260159744095,0.0107663470272
0.015174253707,0.00576428446859
0.0412850331077,0.00577384900907
0.0252920938317,0.00862136772028
0.0170325589389,0.00843788992001
0.00554786473326,0.00398292130782
0.0568782265818,0.0223454850054
0.0532716059276,0.0222578317105
0.000291194770663,0.00115885286023
0.00112085237887,0.00065478468479
0.00482080319725,0.00155194501579
0.0167090885028,0.00652102459202
0.0554615135783,0.0194596860528
0.032713798119,0.00973758437826
7.69645319599e-05,1.1335926257e-05
0.00974539733109,0.0206397040188
0.497799298986,0.366979479937
0.614850146313,0.373377450144
0.0248954297394,0.0108703222853
0.321768416093,0.346378403374
0.136950612136,0.184209103944
0.023021155709,0.0235688487474
0.0091805445104,0.00163868740618
0.0216570417848,0.00281646759851
0.00619103038143,0.00302913599403
0.000205649621487,0.000195092931042
0.0441058340042,0.0493169508738
0.1170561474,0.0414283451216
0.00851885284557,0.00987520022798
0.0388036843102,0.0124224959764
0.00305111660828,0.00234332215474
0.191891953268,0.100514259035
0.214070603943,0.199007125601
0.00197409635674,0.000998149405405
0.00675372981394,0.00153267106682
0.0336148842441,0.086643239854
0.000277348088891,0.000349006487773
0.00222210369383,0.00203108582082
0.039249414417,0.03723723483
0.00213237796282,0.000689307937979
0.00517327780323,0.000861019867959
0.00141158607448,0.00134297831642
2.20104155661e-05,0.000203895787924
0.00824094734476,0.0106981741982
0.00499934336113,0.0033157275927
0.00175355855946,0.00100821231542
0.449821789405,0.339216483511
0.00053808788242,0.00094873687432
0.410806295347,0.150447277791
0.0289581209245,0.0474408307132
0.0156965696315,0.0169711113877
0.0748897666611,0.0978097283591
0.00606426068728,0.0120749358038
0.000241269952543,8.08643927458e-05
0.00338463671588,0.0194964336692
0.013455663415,0.00987120367425
0.00088106188031,0.00361997400515
0.00514690319328,0.000807194159308
0.0111396604525,0.00357532564954
0.0310446741173,0.0185538431504
0.00201460150814,0.000664534612234
0.0879759133844,0.189947154809
0.0341923249383,0.0133782496687
0.0753145116189,0.043386483479
0.0482486176649,0.0089118644326
0.0321623666762,0.0206439386271
0.0102572254361,0.00431781857313
0.0125541076611,0.00376701370065
0.0857127153233,0.0657874767404
0.125007140345,0.212735012896
0.0549910117306,0.0763463896319
0.00105893325663,0.000220984624822
0.15720900906,0.103127554128
0.0569617808631,0.0386674487548
6.51477430476e-05,0.000113696647155
0.00770280625703,0.0041573338203
0.0149331483224,0.0103807929423
0.0116341975091,0.0153903033591
1.06480438389,0.953664091541
0.443177448506,0.339032659097
0.522482805242,0.272279161596
0.00174839552792,0.00176021278491
0.00497991202186,0.00226784426329
0.000710854574906,0.000496674146461
0.00391288669571,0.0349605174796
0.000983191887039,0.00527185553735
0.00400886183123,0.000793415073551
0.0418962534017,0.0333540896105
0.000556217020382,0.000233413167681
0.0101393349971,0.00194176765707
0.00528213895629,0.00144174956582
0.00841289099436,0.00494490101722
0.000119549291722,0.000388713398394
0.0847914390082,0.0197931700141
0.036079066904,0.0153659111839
0.00122407439357,0.0026256487955
0.361961549905,0.253736428936
0.0159499832772,0.0112264944278
0.010667105399,0.0053380398552
0.00857621788501,0.00570619266985
0.0103933741136,0.00902628823707
0.00069191213172,0.000149660974027
0.0017949646786,0.00155182268949
0.590401713834,0.489670052376
0.0819664609916,0.0291758706333
0.579720617035,0.408959391418
0.0564891515178,0.03349576789
0.0532474147515,0.061425885911
0.00805407844855,0.00821890456096
0.0391422729903,0.0144838652164
0.00055419654568,0.00120034867653
0.12904690345,0.0616514698197
0.0552768181621,0.186418536215
0.599194895805,0.295571688699
0.000825928392627,0.00061693221155
0.000817884431735,0.000423523246649
9.73349456802e-05,0.000110912031786
0.00796587930582,0.00507515164662
0.000218605394879,0.000394156345347
0.00178658312022,0.000665630245412
0.0618226380555,0.0944535831629
0.266455143434,0.262611496609
0.00457123860471,0.00233775582101
0.0383991635454,0.0347355664416
0.161621805338,0.080186492511
0.0128167731243,0.012727664274
0.338490778332,0.102882374849
0.0184404086527,0.010445350025
0.00557203597041,0.00096502662221
0.0228449447556,0.00961579880585
0.002565305333,0.00199556705548
0.0109684884839,0.00540808776968
0.00415835847823,0.00207012923671
0.000371793189,6.38667051302e-05
0.00371438614904,0.0050643187409
0.00413860526147,0.00213024434177
0.0479818300808,0.0526425641086
0.00529312046757,0.000809078472974
0.0239468357042,0.0161643515884
0.486640213966,0.161361698363
0.0147014493318,0.011013388752
0.00377190562654,0.00253332296376
9.21671267218e-05,0.000260507728088
0.0169934200014,0.0175277984917
0.0430636672272,0.0428735168959
0.0392130085027,0.0293103468537
0.00230666454616,0.000665708314938
0.539634775298,0.375399460821
0.0481617383479,0.0463243783276
0.114137936069,0.140860009666
0.0897285679548,0.0374610400223
0.000867164209489,0.00167285993213
0.0945570036322,0.052813742076
0.111596831759,0.161490941621
0.0401900340536,0.00881405681373
2.67995537484e-05,0.000489308208396
0.012507331853,0.0157201642534
0.00363145349897,0.00508086261966
0.0224238690443,0.0122761741373
0.0075146687438,0.00772684561775
