full:0.001,full:0.004,full:0.02,full:0.04
0.00102107293184,0.000450997394652,0.00187650648877,0.00355264404789
0.000282146260885,0.000123440152057,0.000694582005963,0.00194512214512
0.0109002475742,0.00447858974674,0.00133416370954,0.00217402307317
0.0867067597309,0.0376775826283,0.0679258406162,0.0723439529538
0.00463412848705,0.00160599983779,0.000651853799354,0.00113288033754
0.00124131036457,0.000874851640095,0.00133556476794,0.00173551880289
0.0122771797495,0.00372488347738,0.00265793292783,0.00450062518939
0.0204697339762,0.00276305761114,0.00636804569513,0.00589568167925
0.00028898845749,0.000141026108554,0.00105136120692,0.00404357770458
0.252947198428,0.0981214816072,0.0645012259483,0.108359619975
0.0590479471552,0.0362898572313,0.0273674875498,0.0231864266098
0.00698604705329,0.00602144441452,0.00158370821737,0.00378003856167
0.232759739277,0.0876654674304,0.074622027576,0.119073055685
0.00570398465543,0.00317009045176,0.003974174615,0.00453998474404
0.455517095815,0.123090072934,0.123737931252,0.139726832509
0.0380767903877,0.0103081767858,0.00798726640642,0.00795055832714
0.0082586779298,0.0032063729775,0.00443144096062,0.00576657662168
0.000612048322575,0.000154648677855,0.0012002568692,0.00701440963894
0.00350712298796,0.00180488715481,0.00167348969262,0.00269427383319
3.09904263717,2.0152961202,2.35132837296,1.97693431377
0.174372509921,0.0208689084382,0.0105502428487,0.0126673774794
1.11158857357,0.791002825411,0.633498430252,0.616365969181
0.104807621738,0.0230977865275,0.00994266942143,0.0188649967313
0.0592860965105,0.131552851227,0.0805623084307,0.109455898404
0.0574538662792,0.0215291323501,0.0235822554678,0.0250574592501
0.0126234415733,0.0051127607887,0.0059690438211,0.0108068287373
0.062226725214,0.057712253743,0.0565515682101,0.073717944324
0.0267322066691,0.006263353968,0.0122563811019,0.0200571920723
0.172216026203,0.154902934247,0.280278623104,0.255450248718
0.319016507534,0.155654902894,0.0987186059356,0.123662211001
0.00524105428732,0.00429955309882,0.00928035657853,0.0155247710645
0.00171665948837,0.00237102810621,0.00189411756583,0.00456199329346
0.0004010965771,1.47714964187e-05,2.74597350653e-05,0.000185152021004
0.00452903966895,0.00137910243508,0.00333775649779,0.00331927440129
0.129998191722,0.0140384451292,0.0145231122151,0.0267074014992
0.0555703831506,0.00750639192841,0.00168794870842,0.00229509710334
0.0316645652926,0.0367981012921,0.0521734058857,0.0480340905488
0.116296156209,0.184762454505,0.238540008664,0.208374738693
0.00108678017889,0.000934645755215,0.000826745934319,0.00110145553481
0.0985878709963,0.0152807730283,0.00516120390967,0.00634897174314
0.132954130528,0.0592615476578,0.0270661376417,0.0170853063464
0.0312451845555,0.0148568499058,0.0242331363261,0.0339524932206
0.559538047451,0.205778986417,0.0478020571172,0.0752238929272
0.167196049297,0.0548057898598,0.0782938674092,0.101827032864
0.00189522708925,0.00245379947002,0.00111908547115,0.00317292544059
0.554942730479,0.392322849683,0.44943639636,0.561588704586
0.0174155666257,0.00964205437151,0.015547035262,0.0184414852411
0.1071311071,0.0455695181213,0.0640493631363,0.0789922326803
0.00236125455923,0.000824644093077,0.00177419162355,0.00230049993843
0.00437248295835,0.00392114290025,0.00381647632457,0.0086322017014
0.0245828579054,0.00940348574837,0.0086985565722,0.00981625448912
0.0312266849852,0.00759310685735,0.00355950719677,0.00448556244373
0.0817330522363,0.0190013812935,0.0169247612357,0.0263968221843
0.0017871230868,0.0001932758325,0.00227056257427,0.00621365103871
0.273534963115,0.100474239815,0.0299236867577,0.0578634627163
0.346531447317,0.168150886365,0.0156556721777,0.0189068429172
0.019299120336,0.0134746774448,0.00483234412968,0.00651701726019
0.33468241061,0.179428109297,0.07821508497,0.0488861612976
2.6060446513e-05,5.33506009975e-05,0.000620022416115,0.00303823011927
0.11750454526,0.0674229326726,0.0499863773584,0.0610157176852
0.149762575418,0.0189823897522,0.0196087472141,0.0224704463035
0.384664827856,0.0448523204502,0.0535549819469,0.0723107978702
0.00902000472919,0.00160686862499,0.00268294755369,0.00516619114205
1.8861548032,1.08404882832,1.40669107437,1.19837784767
0.0152964419085,0.00472016490797,0.0152338016778,0.0264798291028
1.56984046102,1.12863514978,0.601570427418,0.628198683262
0.00427210383231,0.0124563468676,0.00828660931438,0.0105085968971
0.000107950417403,0.000133543193498,0.000429937208537,0.000778184155934
0.0510948377246,0.0777783371723,0.0331611447036,0.0253750272095
0.00707348884876,0.0917798071414,0.0504508540034,0.0678613856435
0.0260948584624,0.0187883781465,0.032748259604,0.0694447681308
0.00046910974077,5.70833850651e-05,0.000416693161242,0.00136096740607
0.0130130910449,0.00848696110541,0.0110324472189,0.0123946545646
0.040009619983,0.0151578076085,0.0121147036552,0.0139221763238
0.0137966215617,0.00899574037056,0.0122628966346,0.013172307983
0.00546304248156,0.00315574674576,0.0118817863986,0.0267298966646
0.0157034746696,0.0118262240813,0.00382361584343,0.00769510073587
0.134641925855,0.0272575114339,0.0360641181469,0.0549504086375
0.000323409503591,0.000178805238996,0.000409624219174,0.000859506661072
0.0879468113459,0.0286742539214,0.0123832300305,0.0307487081736
0.228489201332,0.140665701135,0.0631896555424,0.0664972439408
0.827464313261,0.439073745466,0.347906500101,0.303660660982
0.137979228588,0.0336405964602,0.00738550908864,0.011766933836
0.213180228133,0.100242408185,0.0425954274833,0.0387870930135
0.0462064397797,0.0143666867307,0.0274337884039,0.0262941271067
0.0280431130805,0.0573663738804,0.0843164399266,0.0930617302656
0.00541282924476,0.00117832555461,0.000776469358243,0.0017722544726
0.92497246059,0.337641535898,0.514729619026,0.498440086842
0.140129821736,0.0405780021529,0.0757192894816,0.0745879486203
0.15766474613,0.118495197702,0.0481590218842,0.0649505630136
0.165271130206,0.116968320682,0.0558026097715,0.038056012243
0.0274606640096,0.0461722552496,0.0987652912736,0.108799643815
0.0465646610954,0.0270976328198,0.0750765800476,0.102073282003
0.00298269763775,0.000662668937136,0.000847129733302,0.0013108610874
0.116766414688,0.0569831467966,0.120609641075,0.122716009617
0.0768419484622,0.0244175322521,0.0462907738984,0.066500402987
0.0113202707835,0.00139746094257,0.00132135592867,0.00353840994649
0.19166577906,0.155299840385,0.167156904936,0.167239412665
0.0105188646834,0.00479696015996,0.00615348061547,0.00538331875578
0.047721675383,0.0399109007779,0.0264946762472,0.0207462888211
0.0621852685774,0.0373730936026,0.0286722499877,0.0339316390455
0.237222267024,0.0460189716403,0.0283643025905,0.0294184871018
0.148567908124,0.0248144708934,0.0149956047535,0.0198856834322
1.17778609195,0.725288512205,0.284650415182,0.189012050629
0.121012713307,0.0545203876105,0.0393877699971,0.0361615009606
0.419262279561,0.271182062798,0.268278449774,0.200991675258
0.024853696646,0.00290365790141,0.00707429694012,0.00896541774273
0.021379867212,0.0699478990779,0.0156661365181,0.0173294469714
0.00311607225003,0.00014270933028,0.000689553155098,0.00135044520721
0.00248455088756,0.000903370779742,0.00152128294576,0.00229953927919
0.0661048212478,0.0288158769688,0.00441514560953,0.00544880516827
3.1326455163,2.64966830916,1.20539772511,1.14455628395
0.171256957741,0.0398720256903,0.00226153316908,0.00213321344927
0.567971597355,0.140158243333,0.0615186244249,0.0919012501836
0.153990467484,0.0933578754922,0.134049877524,0.157536253333
2.85274973583,1.44661989199,0.805637001991,0.908138096333
0.00123755439021,0.0001291472896,0.000398978590965,0.00181807589252
1.58050102523,2.56982799048,3.13079071045,2.7696044445
0.00196797432117,0.000488122269046,0.000659152748995,0.00176502100658
0.276694108478,0.0995196006712,0.0865122154355,0.0647928863764
0.254109272259,0.269551788889,0.0998954325914,0.0874219611287
0.307161189415,0.289162848393,0.173500567675,0.153366476297
0.0989065057595,0.0184894300535,0.00246475823224,0.00234019639902
0.0170470122701,0.00746533158904,0.00575415836647,0.00832418724895
0.0101307906193,0.00480418096908,0.00486075645313,0.00613687513396
0.0647340854194,0.0349089389932,0.0338000953197,0.0357570312917
0.0936497129359,0.123106411824,0.0723730996251,0.0539772883058
0.306538810762,0.161014849152,0.111256696284,0.103014722466
0.011176402537,0.000865240593716,0.00775673054159,0.0233673807234
2.47397016025,2.40009481182,2.20192337036,1.98229551315
0.0947669587712,0.010066776391,0.00503572449088,0.0073702968657
0.428340199906,0.140241067875,0.0527085885406,0.093924485147
0.00216110079305,0.00151237420689,0.00115788041148,0.00370523915626
0.00591832465985,0.00412901631679,0.00197170022875,0.00264810747467
1.06319271401,0.354341505337,0.228892892599,0.274667859077
0.000503565811542,0.000636328956063,0.00102928269189,0.00130292470567
0.11752595878,0.149220490628,0.102229215205,0.191165104508
0.00120321248346,0.000652162165355,0.0016838919837,0.00262562488206
0.272243628717,0.0686445596389,0.264956712723,0.392941683531
0.0632537438766,0.0238699649054,0.0427034534514,0.0581998452544
0.0530777095324,0.0228137649046,0.0013642142294,0.00351719697937
0.0150740967626,0.0111086733648,0.0281381905079,0.0478852018714
0.00779937262658,0.00323408733823,0.00293371919543,0.00354616111144
0.0301953165183,0.0581292644721,0.0881462022662,0.0596953444183
0.0675146583763,0.0317361360952,0.0701002106071,0.0556112341583
0.0732885028875,0.169149520547,0.111491292715,0.087984085083
0.00226306329492,0.000877588398592,0.00163025199436,0.00210760673508
0.0364647598729,0.0092302067551,0.0077814841643,0.00734745059162
0.00235985026587,0.0131032314847,0.0264661442488,0.0565840378404
0.0183385836068,0.00648165198232,0.00599287915975,0.00596815347672
0.194081564276,0.0199529597124,0.00810586567968,0.00767528032884
0.0146798062749,0.0022748314163,0.00118527794257,0.00176524755079
0.488884654501,0.308074437242,0.270646899939,0.2565741539
0.0418434838039,0.0137032213806,0.0196131747216,0.0280487574637
0.024564075513,0.00636692745819,0.0125673497096,0.0128730135038
0.00148732715722,0.00191407696997,0.00417635729536,0.00588108971715
0.0324695555192,0.00913547621639,0.0163776688278,0.0175858754665
0.133017137214,0.0416123140321,0.0634147152305,0.0717357322574
0.0662983978954,0.0208488982511,0.0203829556704,0.0171149317175
0.298878704834,0.213824906916,0.101239845157,0.130461275578
1.33472656547,0.551722491303,0.149096250534,0.181700870395
0.232456462408,0.0858478830005,0.0361963286996,0.0381932593882
0.0381266930418,0.00845704275884,0.00594124617055,0.00852068047971
0.00184515460539,0.00172567515192,0.0084647461772,0.017761439085
0.0196738726555,0.0134396854137,0.0256817601621,0.0265050213784
0.165870118581,0.0203632122737,0.00629858253524,0.0116918943822
8.45519483369e-05,5.57184893088e-05,0.000782142451499,0.00289424043149
0.0220707468462,0.0025454622183,0.00580042600632,0.01459096279
0.0137326260737,0.0228870189999,0.0153135191649,0.0292655285448
0.509877227551,0.0838035471587,0.0223816670477,0.0189792700112
2.45897495248,1.56844733784,0.590265035629,0.571576416492
0.0758087258483,0.00431227157414,0.00447245780379,0.0061359917745
0.000974798872479,0.000800508164289,0.00122633518185,0.0018295928603
0.0459140226669,0.120709615091,0.208553373814,0.247361898422
0.560936914021,0.227813601223,0.0582329891622,0.0383155234158
0.448670823877,0.0707550500453,0.0658013895154,0.0392119847238
0.0104628767345,0.00618100294989,0.00592271238565,0.00990004651248
0.937107900195,0.161955314109,0.168072298169,0.159082621336
0.00655214301128,0.0265124343528,0.112626522779,0.103393577039
0.103179428995,0.0156435152478,0.0145469736308,0.0135132512078
0.052492674155,0.020452624341,0.0320094116032,0.0546355731785
0.000117088630338,0.000140625840425,0.00134364701807,0.00594481918961
0.00316385574212,0.00109323633775,0.000797427841462,0.00148010684643
2.06004135034,0.89969545701,0.241333007813,0.194660723209
0.00121077128272,0.000768727808549,0.000917623459827,0.00149938766845
0.0257486077772,0.0313701079662,0.0321288779378,0.0305528547615
0.00304790871069,0.00232897241542,0.00379793252796,0.00738940667361
0.0794570128849,0.0140291623348,0.0152263911441,0.0127461198717
1.61953874103,0.665775473245,0.772350311279,0.864728093147
0.0511201309286,0.0436273385494,0.0219717770815,0.0317172110081
2.80635682363,2.0278997457,1.76975643635,1.48326468468
3.43789004503,3.84055037531,2.72035884857,2.51245355606
0.0343369618656,0.0360602180363,0.010502631776,0.00898864399642
0.0482199651783,0.00989772147042,0.00392253696918,0.00818584673107
1.39380897498,0.874137519291,0.500810086727,0.646557450294
0.502503964333,0.159815568095,0.0799394994974,0.112004235387
0.0390452661071,0.042857189761,0.065704934299,0.129819795489
0.00172237783971,0.000368145797683,0.00147579528857,0.00389478821307
0.0174187482279,0.012457317984,0.0272129867226,0.0240587014705
0.00116245410577,0.000783960362438,0.00190603570081,0.00292024691589
0.00359095920859,0.0010984028213,0.00211278675124,0.00272368569858
0.120899518911,0.0472997510268,0.0298100281507,0.0384841449559
0.00280973862696,0.00115205817703,0.00257850834168,0.00327157834545
0.180256993481,0.0932000167384,0.0389818251133,0.0570726059377
0.00121377020228,0.000899675379547,0.0052953241393,0.0112830493599
0.218758203193,0.248983621708,0.154536053538,0.175730705261
0.362953230534,0.198182716983,0.0684692189097,0.0487229712307
0.00556423038467,0.0058257054939,0.00930203590542,0.0128085194156
0.579695721228,0.27676270745,0.0638654455543,0.144958525896
0.199567143371,0.0131664556334,0.0113372234628,0.010484575294
2.93688876057,1.96535680476,1.32740831375,1.19967782497
1.62904643434,0.752922762676,0.685460984707,0.673420667648
0.00355286118155,0.00201324855578,0.00178977882024,0.00239874562249
0.104481298231,0.0268937230234,0.00724772596732,0.0156680047512
0.603296363247,0.0793639456408,0.0980904400349,0.0855202674866
0.0035351225136,0.00315578201679,0.00416397862136,0.00546740926802
0.0130973454828,0.00200627604016,0.00326001946814,0.00639813765883
0.114477341238,0.00747206341062,0.0233989749104,0.0473677590489
0.012520206007,0.00585622106366,0.00449998630211,0.00340614118613
0.972972167587,0.33592529034,0.0598725713789,0.116326726973
0.068044109419,0.00989698017081,0.011122295633,0.0091898990795
0.0508448247353,0.0084171005479,0.00078947271686,0.00155928707682
2.86922731717,2.13769328914,0.982690691948,0.791316449642
0.113836163759,0.00900314738044,0.00783938076347,0.01912127994
0.020182300242,0.02547973854,0.0263851899654,0.0306611694396
0.0183657617475,0.0057354997978,0.00427273660898,0.0155252357945
0.00102787331509,9.38495395505e-05,0.000220073314267,0.000481940602185
0.258845995865,0.0749394889352,0.0629230812192,0.0622331388295
0.609125499781,0.529790082103,0.576948583126,0.669548273087
0.574647199744,0.385712636383,0.423441022635,0.46523052454
0.0330629976177,0.0444217569328,0.0149633605033,0.0304008498788
0.00145582170698,0.000307175719756,0.0011050257599,0.00224550114945
2.41030757985,1.02415359894,0.318997055292,0.288003891706
0.148777460395,0.165477503803,0.0824580341578,0.102042272687
0.0328198869214,0.00162686532336,0.00208811811171,0.00413088221103
0.070167317119,0.017634970563,0.0154908727854,0.0186446905136
0.328351852479,0.201842470651,0.249129414558,0.302800297737
0.883918852012,0.232545734124,0.10524674505,0.11839902401
0.0182447224204,0.0146865616112,0.0128821497783,0.0131150567904
0.0483422199049,0.0189345214853,0.0418853498995,0.0755475237966
0.0106345854663,0.00530520055006,0.00880911760032,0.00912763457745
0.0313841567356,0.00920731023488,0.00407628156245,0.0147376423702
0.423221863992,0.0708513867242,0.148668721318,0.176911890507
0.0437571016522,0.0224427778007,0.0419851318002,0.0359302647412
0.0328153229951,0.0156736308874,0.00616083759815,0.0121791483834
0.00389956049464,0.000131230342612,0.000205953372642,0.000839469605125
0.446566774897,0.304633204962,0.192725479603,0.169912233949
0.0126277784518,0.00641246093439,0.00613561458886,0.00770128518343
0.00276512796104,0.00163432979601,0.00250298297033,0.0036826278083
0.03053829946,0.0155229272216,0.0101209348068,0.0161171089858
0.354827234373,0.240539857186,0.0950103327632,0.0525196157396
1.29754880085,0.792149954529,1.31618320942,0.935394287109
0.0806968211278,0.0127263421403,0.00581304030493,0.0101733375341
0.0523048973789,0.0236917960581,0.0192296877503,0.0132734607905
0.000636228046424,0.000287325163971,0.000632186362054,0.00117603561375
0.00598713532406,0.00351657427985,0.00558495847508,0.00608089240268
0.525146113318,0.339874806243,0.303875505924,0.286291509867
0.0086081625803,0.0109244997535,0.0586736276746,0.0594628192484
0.00666705683517,0.0123788008979,0.0168224964291,0.0168611425906
0.68645742948,0.776223866211,0.545043110847,0.439510911703
0.00396759750579,0.00409584466392,0.01884098351,0.0241173505783
0.203292342013,0.12790192761,0.0273155979812,0.0367455966771
0.00661078793258,0.000487443464542,0.00144992570858,0.00210482720286
0.0128220957982,0.00754209957297,0.00828649569303,0.0110410330817
0.164136432034,0.120222169521,0.174506485462,0.223407775164
0.00757609523399,0.0061736358955,0.00912464596331,0.0162756815553
0.00324636823015,0.000534881183928,0.000677962321788,0.00328344595619
0.0438530654562,0.0199891675488,0.00853351783007,0.0108644971624
0.0159443630644,0.00624889162847,0.0157978758216,0.0174522176385
0.0417892294733,0.0125355425674,0.0336767993867,0.0424995012581
0.0645697359651,0.0206828014073,0.0244532171637,0.0387912988663
0.132362253332,0.0551062562731,0.0337138809264,0.0426010675728
0.145503782233,0.124177897263,0.0897024720907,0.168094485998
1.57394146813,0.737486351861,0.606247484684,0.599309623241
0.135129495219,0.147361345546,0.388881951571,0.289412260056
0.15153515625,0.0566381494723,0.0292260590941,0.0497271940112
0.758119498321,0.323234156745,0.18111012876,0.172191694379
0.00681318824231,0.00103431186086,0.00926063675433,0.0188276376575
0.0273681064047,0.0103488082871,0.021018685773,0.0214707087725
0.0144635318632,0.0106088193747,0.0139198536053,0.0193009264767
0.00294677835947,0.00194989510022,0.000802029739134,0.0018993082922
0.13548038772,0.0593907408146,0.0503226295114,0.0532694533467
1.38105413709,0.804048704395,0.228823214769,0.300384610891
0.000190555326199,0.000274152294042,0.000182386327651,0.00140686810482
0.056208753992,0.0535602837334,0.0650098621845,0.0913810580969
0.0275006727384,0.00540003753416,0.00485058035702,0.0122709032148
0.00137518234288,0.000899717393231,0.00183722621296,0.00222546723671
0.328514427074,0.470809084242,0.320145100355,0.322612792253
0.0032072129697,0.00124314395504,0.00270027900115,0.00510791223496
0.0174492512613,0.00426975321239,0.00501445587724,0.00605995813385
0.280656853543,0.2654626811,0.21954280138,0.323425233364
0.568727382207,0.887337586034,0.346646279097,0.259719580412
0.13300647913,0.0250622484438,0.0277595762163,0.0237575676292
0.00147368906832,0.00071150248142,0.000906034139916,0.00202311505564
0.0611719710077,0.0103836387735,0.00784904416651,0.0222749449313
0.0910560346107,0.0715251799785,0.114490494132,0.148383036256
0.113466023388,0.0652776841897,0.0222629830241,0.0183611251414
0.00678046728066,0.00339281932186,0.0029252874665,0.00351405004039
0.0747787173297,0.0776584343474,0.0578711926937,0.0797418430448
0.267252303006,0.0285000013768,0.00714609678835,0.00683665182441
0.0069151932821,0.00738310517859,0.00666711525992,0.00568603118882
0.640734612099,0.251122500942,0.142850622535,0.206937193871
0.0228213777785,0.0295432698424,0.0920152291656,0.0924263894558
0.588680420504,0.185397540056,0.0662264823914,0.0441592670977
0.0223808688601,0.0154455777763,0.00905568152666,0.0127657167614
0.799776430275,0.380598195111,0.149311885238,0.232536882162
0.16095979457,0.0492982555754,0.0320948548615,0.0364916957915
0.0110414657642,0.00408172090261,0.0044146287255,0.0162450950593
0.0661898866399,0.0303326099661,0.0174464918673,0.0148331429809
0.0343240109002,0.0435297118689,0.0492271482944,0.0368311032653
4.53447290909e-06,7.33576751319e-06,0.000481995637529,0.00435239775106
0.00273432533298,0.00186925415313,0.00156865536701,0.00278457207605
0.00345032858586,0.000636145991651,0.000282743334537,0.00100956985261
0.290240621657,0.258874674029,0.461068809032,0.617551624775
1.7756280887,0.535744821943,0.60750836134,0.735250174999
5.06735154826,3.58898713485,2.25540018082,1.84222877026
0.0793939460794,0.0215115738751,0.0252217650414,0.0300112906843
0.131082972583,0.57133826145,0.870125055313,0.921150326729
1.9778525014,1.94669432351,1.04358100891,0.856290817261
1.88564733681,1.10268346489,0.846047103405,1.07344615459
0.111031080218,0.35161304627,0.112799689174,0.12018288672
0.00571500042152,0.000923062180863,0.00222968519665,0.00568898115307
