full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,GAUS:,WARP:
0.0156806304991,0.0152603776089,0.0157507159029,0.0168150159685,0.0159532686798,0.0127796739457,0.00796886291443,0.00699780407199,0.0137138376841,0.0118683009003,0.00772308005539,0.00832478238751,0.0729023699383,0.0576377337179
0.169001490681,0.175834668419,0.182454945596,0.185744121528,0.142685566634,0.142102458147,0.107725798347,0.0766844167866,0.124247230898,0.14111317071,0.109073934587,0.0810207136603,0.566140432573,0.224408256095
0.0648689510298,0.0710342193177,0.0687330103038,0.0661370606531,0.0678300994007,0.0649083068871,0.042780431127,0.0256796379024,0.0632508134201,0.064412652988,0.0450589203446,0.0257349717741,0.0374656485011,0.039676216892
8.27134471336e-05,1.37452390259e-06,1.83717028621e-05,1.12812881479e-05,0.000152089991111,5.36773562291e-05,0.00284156749858,0.0124109749296,0.00025828840648,0.000139706134983,0.00253221443697,0.0112080057081,1.26200892355e-06,0.000527687226685
0.0205423447405,0.0215834846893,0.0218021887057,0.0221042023434,0.022780890305,0.0197351501722,0.0167787315051,0.0106978814887,0.0197230562637,0.0193323373896,0.0160680393737,0.0106822726785,0.0110190800175,0.0114477220661
0.0600533681937,0.0675738298344,0.0682008229813,0.0690143733752,0.0651098741469,0.0644085591083,0.0510883288116,0.0338489346688,0.0584374450219,0.0632014622258,0.0517142718704,0.0329663878032,0.133923635239,0.118873823428
0.0797650762041,0.0789374472833,0.0791133514544,0.0780343360346,0.0760936702815,0.0725347692203,0.0662945405897,0.0503903947904,0.0756975067379,0.0740822825642,0.0664327446029,0.0512195765938,0.303122719589,0.108934293492
0.000531805037679,0.000547596791692,8.99332556879e-05,8.34994480167e-07,0.000101410010512,0.000339755882721,0.000936966789887,0.00236683848685,0.00150522316565,0.0003263653351,0.00123989029697,0.00291247565687,0.0670850551572,0.0471884758046
0.0582813782823,0.0567319281964,0.0587918674318,0.0583780845793,0.065696209612,0.0488365293256,0.041082450142,0.0431769652287,0.0622108846773,0.0421341813429,0.0384339899308,0.038192382723,0.0027513131225,0.00232901272565
0.120835870362,0.0850328873802,0.0782800258232,0.0799989509458,0.10112987566,0.105087369177,0.175616692635,0.127916636557,0.156559770826,0.12857953363,0.176111679174,0.14552595032,0.41954982978,0.154081564312
0.755512120708,0.736730085496,0.721443448211,0.713845912962,0.772289211727,0.776523706085,0.849366020994,0.905060306786,0.787119436453,0.778492793114,0.850886126835,0.886947757982,0.459630718851,0.576927265307
0.203327066533,0.190717510013,0.186967896456,0.187109013295,0.206851893126,0.211560228665,0.247408089401,0.28398162027,0.214957230856,0.214747275118,0.245569250427,0.283982926142,0.290377860076,0.142421037669
0.0113722305801,0.0116072274675,0.0120094460329,0.0121182192682,0.011181063189,0.00987135421615,0.00636987368374,0.00167412114824,0.0100691990077,0.00966599195593,0.00590794202312,0.00185374173763,0.0200932856699,0.0218764194852
0.00528042631068,0.00437379664009,0.00385153026016,0.00344950344211,0.00525211888474,0.00501449318323,0.00933303098865,0.0193046298014,0.00516295027769,0.00556766560373,0.00897784747243,0.0185137000475,0.00627206583125,0.000432439985779
0.786764425665,0.779275976183,0.774768014232,0.773539342902,0.781389482485,0.786411974933,0.828770089461,0.919080333227,0.797844660349,0.800953844307,0.823882727265,0.90672007338,0.603230881501,0.587349276341
0.023257174289,0.0196224779031,0.0199444462745,0.0194754333175,0.0240743186823,0.0240612029168,0.0447706590844,0.0883945228287,0.0239472726351,0.0252853727428,0.0437760547587,0.0819237192256,0.00360468005712,0.0219048048703
0.11197567122,0.112395905574,0.11349499277,0.112423990625,0.112609598546,0.109776727691,0.102776839898,0.0917682753676,0.110170098381,0.10971807284,0.101660903729,0.092157484425,0.108306539051,0.102774503174
0.118776635001,0.120045427418,0.121809517369,0.123055970238,0.118266409671,0.11395490377,0.100164902762,0.0815241744906,0.115454823722,0.113522513657,0.0985828219762,0.0825632195609,0.16593827745,0.150077764117
0.305967585243,0.307745367511,0.307702425199,0.308353870162,0.312638143625,0.30457685816,0.307671400371,0.295989123879,0.306735142274,0.304640099758,0.305692834958,0.294841943393,0.299601643226,0.268207268848
0.0371615911003,0.0354009123255,0.0348168841983,0.0336005564205,0.0351329077888,0.0372201728789,0.0538750589185,0.111037113959,0.040267959946,0.0387945571707,0.0538913716277,0.107439755591,0.00687758155552,0.0136056466979
0.0681813669588,0.0605703411075,0.0588160500494,0.0496046823383,0.0931790768521,0.0765247703253,0.135529189002,0.2174040393,0.0887229240409,0.071261902135,0.136241127734,0.222918897592,0.0165298559032,0.00183728729108
0.347167303012,0.373642468033,0.427156685236,0.411250451385,0.535156446612,0.480022673849,0.702240657336,0.0400204147149,0.420840827089,0.479505848249,0.679743160703,0.0785183677453,0.00733135363092,0.170511018943
0.108215190332,0.101075208332,0.101413871933,0.0989820175823,0.102311102601,0.100993875352,0.0968853861122,0.0671309934891,0.100112791095,0.10151813591,0.0972302796405,0.069920591409,0.0953480960637,0.101288332189
0.00293558854856,0.00377384500055,0.00561209779163,0.00635689836387,0.00247834773358,0.00134306027712,0.000573179162039,0.00978253236253,0.00102078680755,0.000541635939182,0.000435299260882,0.00999801434294,0.000926786466732,0.00468341287296
0.120780268611,0.117975911933,0.116288140017,0.114295558264,0.123864800828,0.125397777649,0.139109847138,0.124060330503,0.122502486571,0.123946348249,0.139515511781,0.122465449746,0.104988672321,0.120681372203
0.507511765374,0.494156881423,0.501937644883,0.51359750145,0.498893408347,0.480539868845,0.43695425077,0.371108181776,0.498942597448,0.478770862368,0.432728863863,0.384695025039,0.5990339013,0.739752343985
0.000260887759682,0.000853307208277,0.000999134148545,0.00118327879714,0.000154135825231,1.64491411143e-07,0.00171805477606,0.0066227853206,7.0057582772e-05,5.81745767189e-07,0.00190851145355,0.00647167671854,0.00129856485589,0.00067932869029
0.450349637911,0.443272073551,0.443174998471,0.431325897822,0.475029141274,0.459912352191,0.526890585607,0.546242642837,0.477467250831,0.457715445527,0.52629131754,0.556873389866,0.328273198465,0.264868133461
0.140494569273,0.164461209692,0.16898505883,0.169535676481,0.131812005014,0.124036488653,0.0576354263307,0.0188165969559,0.121849850023,0.117675232591,0.0588270195147,0.0201523343216,0.0480838165425,0.199023503326
0.00345592467926,0.0108242952362,0.0114271275672,0.012184264597,0.00332598576907,0.00234848056233,0.00422808201493,0.00855147018231,0.000920156758822,0.00116644535966,0.00410367517363,0.00842433009558,0.00227020677772,0.00153904354136
