full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,EMTB:
0.0293150833799,0.0134217909199,0.0180310535349,0.017078442499,0.0230357204958,0.017410506957,0.338607849245,0.004714869344,0.0868521050788,0.0882612462536,0.0112922261885,0.904328571346,0.0473957179666
0.00487774565386,0.0432422068333,0.00478134062967,0.0133824432269,0.00495843513554,0.33127248494,0.00636458088685,0.0150816013311,0.00172508952031,0.00174957619249,0.923334666877,0.0957941659818,0.0298283081203
0.00772433971766,0.0207737181497,0.00512931316423,0.00550286145881,0.00838678815323,0.000232761218654,0.106213455162,0.117012640521,0.00476005402935,0.00900625022798,0.000269306881251,0.503343892153,0.0663533412554
0.00168052547743,0.00201425039127,0.00126522343975,0.0126285804436,0.00234755798477,0.0625606943721,5.08883498553,0.0744195305547,5.20482539057,5.16633920617,0.0393093888019,2.68910841892,0.0131634505031
5.52132007542,0.0159066730314,0.768040912301,1.1335132122,0.802764490762,0.0165529688273,0.000862194128114,0.0383802626125,0.00563524839566,0.0027208263208,0.0106101025761,0.00162600032924,0.0270009430729
0.000190706490103,0.0515213262192,0.000201672291845,0.0435243286192,0.000324757060399,0.0484282139868,0.0440138401985,0.00954877134243,0.0612984253952,0.0447199830226,0.0309568047503,0.0716742395331,0.00467253155492
0.000140932466711,0.0122441602901,0.000176066689237,0.0652640536427,3.54859970002e-05,0.00504272386248,0.163483108759,0.0148875438729,0.05177779681,0.0520451790352,0.0231562844666,0.548864843307,0.00422933924175
1.72132233586,0.0559465994432,1.32844768745,1.11889100075,1.51581773112,0.0192226673958,0.253152232721,0.0101462466484,0.0655681459398,0.0645810539592,0.0655989470774,0.695591448174,0.0217466607602
0.000875491967623,8.67037440909e-05,0.000770736124082,0.008349891752,0.000649680597982,0.00202815611505,0.00802241145139,0.0133379875301,0.00893356134468,0.0127614992382,0.00759866814576,0.0607967543046,0.00484440605428
0.133765915051,0.0108137164967,0.101879352235,0.0431371815503,0.128145592444,0.00885716724334,0.0588480417871,0.2122945999,0.000888757182752,0.00299394171245,0.0132501617119,0.422536745885,0.0190217390279
0.0011296655157,0.00915649035937,0.0010643972472,0.167075842619,0.000650896332326,0.00499551046687,0.101789589249,0.0330308473177,0.17787012098,0.131931654154,0.00429587748669,0.140791767934,0.131243025535
0.00293966925973,0.00592768863774,0.00374968693651,0.0252678357065,0.003322914828,0.0752780841974,0.00344758129635,0.505694330382,1.97184462891e-05,8.30798548556e-05,0.375214921645,0.0927640940052,0.00593004181427
0.0193157084975,0.000443292008314,0.0100342542745,0.00932715181261,0.0191193857002,0.00476101170735,0.000532090848091,0.0284975134625,0.000673772848037,0.00205085864343,0.0268122620095,0.0551346490709,0.0734786147861
0.0452687041734,0.0271132957326,0.0295053683861,0.312389075756,0.0429277168112,0.00114961178625,0.0219469240891,0.00470544309799,0.0380629898282,0.0383385057426,0.00113663571012,0.0191807872629,0.0319753086539
0.00741462056819,0.474435306159,0.00501595704282,0.0339801125228,0.00615973202839,0.0291603816007,0.0448571452916,0.100638724602,0.023955075224,0.0401916959858,0.0134164171492,0.0741547802058,0.00335858801659
0.00235929251983,0.0373409205533,0.00251908379608,0.13484184444,0.00238339077123,0.00690307031402,0.108812829105,0.00612048945142,0.0486810534915,0.108088963233,0.00402268736164,0.142364750792,0.00274789636744
0.0059675994026,0.0167279621712,0.00199156599424,0.00758185051382,0.00604240880137,0.00233432551666,0.170598179274,0.113303995762,0.0846539540688,0.153248577624,0.0023335667933,0.248583568148,0.0425639378894
0.178432481525,0.277319631268,0.0940434391594,0.0749087706208,0.224746197363,0.112077571861,0.00279672655384,0.643555644593,0.000524672940054,0.0019452323332,0.215104468188,0.00436635406717,0.0421544893352
0.0241171500384,7.26653599137e-05,0.0220811365989,0.0280162990093,0.0246869697302,0.0547339915422,0.0111383839616,0.0972574636004,0.00505100171224,0.00945251850505,0.123260454791,0.10276492298,0.0317398913747
0.27949337697,0.546632560516,0.182229117501,0.743788361549,0.251298456878,0.109187623478,0.0206652795491,0.68183447807,0.0104996480088,0.00797056565738,0.0775343788434,0.203617187979,0.300403915517
0.0137742681608,0.60671505807,0.01204740237,0.03561751917,0.0195861477476,0.0428292800237,0.0068910690704,0.774555046746,0.00794530178342,0.0106274602289,0.0462350392276,0.00440489024951,0.103910366319
0.00662908432522,0.00812560651901,0.00775766451332,0.0532489977777,0.00804307400926,0.00266689246306,0.00384043257109,0.0478789400208,0.00352421893221,0.00483205587957,0.00215310508715,0.0128894022645,0.0251727393604
0.000362213229797,0.249130187404,0.000436870885082,0.33366343379,0.000410009270256,0.0096426207859,0.0704566842321,0.146274639527,0.0550961064938,0.0622782256755,0.0124098145499,0.114014656424,0.00536641669096
0.0886383243172,0.0119618487137,0.0667381857279,0.0373546145856,0.0915477038511,0.0313149420346,0.0046709023464,0.314068213154,0.00356517724227,0.00582856754219,0.0340361488445,0.00381787080298,0.00930988129178
0.0173501168409,0.0866691968996,0.0156883315737,0.0662273094058,0.0350265518878,0.00345913073247,0.0106111561248,0.0954147708932,3.35232667538e-05,0.000130349116781,0.00266520379378,0.29987418276,0.0300104109796
0.0020238455438,0.000494015259694,0.00216020856239,0.0120166735724,0.00248001359902,0.084425632062,0.00393695269765,0.283920492183,5.68428952718e-06,1.13063838254e-05,0.180627893271,0.290562820132,0.50270387284
0.119189855625,0.0433923748875,0.0997511543874,0.481104761362,0.111383378677,0.0705110924609,0.000806570981214,0.0121267386474,4.7184841573e-05,0.000336039383412,0.134094380751,0.012731090808,0.00904630235317
0.0147631807879,0.00827139851633,0.00537441314436,0.0041862600483,0.00909517502037,0.113039293253,0.261239396478,0.123942938766,0.107048631294,0.0926819335802,0.163147722679,0.481521259675,0.403932023201
0.00126114164647,0.000186383334336,0.00108914723998,0.060213021934,0.00118968714917,0.0141560523798,1.29339803993,0.343878496125,2.35829088371,1.91934776407,0.0122038259754,1.12669349695,0.00764340955476
0.036335982577,0.0395377192859,0.0309849424607,0.0583587549627,0.0271324487658,0.0272807098846,0.00828101378402,0.429300680291,0.0483639859342,0.0283802021113,0.0131963766318,0.0248060003687,0.558502727528
0.0444352257951,0.252526038474,0.0219280389136,0.0246665254235,0.0359149820181,0.209294391773,0.533503280913,0.104332964274,0.0126329122473,0.0913983248014,0.228413604091,1.1588513924,0.000753886013798
0.0562397707646,0.333156556971,0.0605569111556,0.0960801243782,0.0525504450595,0.00946054547885,0.0269048438683,0.385892809468,0.0209765912532,0.0237665244426,0.0131756714726,0.059415535262,0.0642184585044
0.00327255879993,0.00280593463333,0.00298593273664,0.0140325222164,0.00356969353119,0.0272567705859,0.224065001312,0.199093249344,0.0581202690796,0.105110452607,0.0282576242755,0.52328561532,0.0717044355797
0.00191790972859,0.0236382003255,0.00225302162974,0.00880422536284,0.00584655711315,0.0113799128438,0.431582908936,0.031963465135,0.119518532102,0.200873855999,0.00605457351676,0.946510335221,0.146792218457
0.0170362420964,0.00053677100722,0.0371770333621,0.065136231482,0.0317290594006,0.0450390157109,0.0358735459808,0.640067611822,0.127076570526,0.0785176211729,0.0514132099627,0.0456132863643,0.022780335557
1.05958634994,0.104290939317,0.976329343304,1.36571550369,1.0767412997,0.0165838428693,0.0200874541486,0.474258872046,0.0112948365804,0.0255906460514,0.0157469666143,0.053363513354,0.105962885479
0.00012231843676,0.00276906690401,0.000313312556175,0.327389627695,0.000153383160542,0.0183453257804,0.000659476760618,0.0371592545437,6.47830954241e-05,0.000230462006866,0.0524173275705,0.00405811521908,0.00559568455954
0.284459960805,0.00528778936279,0.240165444208,0.313009649515,0.246386534079,0.000422984423804,0.000827803008651,0.0684570505753,0.00296403779141,0.00218968224737,0.001084704899,0.000373710647834,0.0510726020334
0.0718954685969,0.0902440833548,0.029009551726,0.0213582832366,0.037530815571,0.0355772405025,0.0131269302472,0.774105601661,0.0182942335045,0.0214338835384,0.0307911280877,0.0123255550372,0.114846234266
0.00426161051285,0.000550530994226,0.00401666551416,0.235637202859,0.00920383657567,0.121655608352,0.00836192321246,0.101752648385,0.00899097635061,0.00705282577619,0.120561305744,0.0307891655472,0.0164208712314
0.0277981638952,0.0135816129121,0.0198854811462,0.0423971414566,0.0243324077225,0.00946316802886,0.527531384875,0.0107605712355,0.125043733111,0.369097192518,0.0245711878358,0.920372351165,0.0109305659306
0.0523249315653,0.258055446889,0.0436369814155,0.0412847697735,0.0375747824785,0.114369499534,0.0391574108191,0.536110315536,0.0858620121869,0.0763892489837,0.0863075019864,0.0244596324728,0.0929902624406
0.0015802893218,0.000161997122898,0.000809416102368,0.00337843690068,0.00195005789739,0.00973175894492,0.284308647296,0.444873589188,0.113986782772,0.0943922642144,0.0151606191986,0.744371381057,0.170368942604
0.130082462787,0.0141673995225,0.0713680591842,0.115323007107,0.12669161151,0.00951682242192,0.00345415263342,0.00978609448306,0.00146615972408,0.00262963902297,0.00490929431672,0.0144506341157,0.0232550033607
0.0126701206346,0.155009285062,0.00922870803523,0.0102194743231,0.0148078976546,0.0364432830501,0.0053080562112,0.257134108963,0.00866024921434,0.00734955877354,0.0679094418927,0.00262881389162,0.222553433221
2.68475031787e-05,0.00512568815393,0.00216483796333,0.0873320996761,0.00320318643591,0.00169079938376,0.172338307093,0.315092021207,0.0300775006607,0.090740434107,0.00260524980812,0.51644691918,1.6719843575
0.0188497240817,0.117386873662,0.0167982613779,0.0206660926342,0.0289595251957,0.00360873055547,0.00219139579701,0.0930597537513,0.00122081388522,0.00103565779805,0.00578342411755,0.058855687109,0.0419319278732
0.00317353337138,0.000339009392821,0.0166959804415,0.451056659222,0.0442500674134,0.00722686103312,0.00976561058015,0.361334273475,0.000575116618581,0.00375586511386,0.0459474190288,0.0385538108741,0.0197502103154
0.0101309700059,8.2670062258e-05,0.0251773675326,0.114537075162,0.0265959606223,0.131277931725,0.00461518783089,0.116543577433,0.000146088527496,5.40309641324e-05,0.0975960091655,0.168947882231,0.0199386240328
0.000264772247952,0.0723238849224,0.000235584874357,0.0047062933445,0.000292488601838,0.0211832768757,0.00097754786359,0.0500223933243,2.12512977496e-05,0.000241393985657,0.0368536299358,0.0266082024961,0.20405694748
0.00155745119878,0.02008359328,0.00134589972349,0.0117438659072,0.00196247510298,0.00906493713645,1.07667439518,0.0772347574578,1.43524731348,1.03747370668,0.00866699659691,1.12439240616,0.0779613585588
0.000135808666598,0.0168923021454,0.000292625277138,0.0223618280143,0.000488170547431,0.108857041264,0.00757918261971,0.0537112417398,0.00852883878473,0.00778552357212,0.0877717060035,0.0171432853094,0.0090651813591
2.98631373063e-05,0.0167438197927,0.00017001084161,0.0220641437918,0.000204380142305,0.00042935136163,0.27837473961,0.903223386023,0.0789103198118,0.0928403846913,0.0039122643892,0.830148143553,0.0536368931896
0.0055902504918,0.0482631441775,0.0076498239395,0.0700315386057,0.0110543330981,0.00433973469382,0.00780974622435,0.356611533194,0.00197131772969,0.00626063226611,0.00594680487169,0.0255528450214,0.00462121045935
0.0109030538517,4.77714200044,0.00465284726581,0.00564926117659,0.00938950763569,0.354414273583,0.0375746038856,1.34269452843,0.00122017966925,0.000250823233988,0.502335012755,0.283383645379,0.0605476941928
0.045401026481,0.122580611391,0.0386587905725,0.0888206139207,0.0521507314307,6.80598958687,3.693717437e-05,0.37456637073,2.96296090059e-06,1.9215176483e-05,4.35655165871,0.0306535436156,0.125742305743
0.002029653289,0.028047993001,0.00282426759497,0.16502019763,0.00116297650068,0.0287200383671,0.00120863935078,0.144376388292,0.00209974053575,0.00297354584053,0.0185037139077,0.000858826764342,0.0297692212605
0.0013344856245,0.00291088890418,0.00138646978269,0.00516610732302,0.00136449929633,0.0735116141929,0.101619046891,0.0418831142436,0.0841598682392,0.0705329563556,0.098144924206,0.507898277185,0.0378486506178
0.0169477373322,0.00195877700856,0.0190202030605,0.0645281150937,0.00972838522995,0.00248269983828,0.138691002158,0.846513560758,0.109257230413,0.107899808867,0.00216683181907,0.257705369554,0.00771165025787
0.719041594876,0.209110168567,0.615276334916,0.648079991341,0.524068710329,0.107019514609,2.14875721446,0.100729669124,4.06580540373,2.95773300341,0.181721584946,1.42323492956,0.0605910384511
0.0336313616247,0.0397007273583,0.0258130684568,0.0400133058429,0.034805793499,0.00195459883698,0.00100030697817,0.837376390825,0.000139613942614,0.00060288988297,0.00500315895497,0.0148319571502,0.112833352647
0.00656177407548,0.794634833874,0.00953551245914,0.0185240935534,0.00658330797533,0.0425111743035,0.00313013347515,0.706345613384,0.00107643367405,0.00207754715379,0.0376145375553,0.0155911428936,0.0182312802828
0.000401533265971,0.0298178805749,0.000427202479057,0.150386929512,3.72626608808e-05,0.0165115471706,0.00804537085496,0.084275781104,0.00806751381561,0.0139006946354,0.0177868371129,0.00398162766421,0.0547564396408
1.25295070198e-06,0.0526747642134,0.000286086557648,0.273671597242,0.000496897220843,0.0075728097271,0.109687561703,0.0169297702292,0.143172270321,0.165581786395,0.00317792180223,0.0964711872053,0.161859567324
0.000167837216349,0.263406532255,0.000373085311756,0.0216878280044,0.000379774381542,0.0258903412348,0.00566901750281,0.39396621005,0.00168267354173,0.00402002323349,0.0390540326052,0.00926177374663,0.660865996062
0.00109872714628,0.0477384517833,0.000798581839054,0.0303532984108,0.000887010479097,0.00540408856253,0.0408669856455,0.515297484328,0.0534963622285,0.0466886048967,0.00350330234184,0.139264053923,0.195205140266
0.013377973662,0.00615950265126,0.0132403072163,0.0300719253719,0.0178054791106,0.000166441177231,0.0351171792777,0.0240158915961,0.000356416199257,0.00384459593519,0.000245793789147,0.427866868612,0.0308209647517
0.00374633876871,0.0117349364965,0.00959303386571,0.166907399893,0.00181683409415,0.030002120961,0.0798997036969,0.0437701006396,0.0474138314415,0.0510391296098,0.0994424693227,0.110329737244,0.0120171084536
0.0487612882296,0.00405449622694,0.0346948730093,0.0420928783715,0.0614615585012,0.129433847947,0.0232453307492,0.00710661075931,0.0276680710149,0.0260265040022,0.0773286750644,0.0691894698948,0.0219404025211
0.875509313326,0.337069781105,0.498872030451,0.190412387252,0.696709178554,0.000918745948017,0.0151101280508,0.111841730252,0.0321917131411,0.0263019673598,0.00428545139499,0.0694908275788,0.0183770285573
0.00940461834736,0.0471771824386,0.00821827130283,0.0127169759944,0.011433489428,0.00404239411172,0.020635834029,0.0324438929506,0.0204173871979,0.018210047527,0.00329191378214,0.0709800284309,0.0240157745482
0.0200329946888,0.000781048999725,0.0147425848028,0.0173241384327,0.0141884086036,0.00076162867244,0.00133317832242,0.136874891865,0.00062132618732,0.00144206147601,0.00204195194381,0.00867798352002,0.0124340752403
1.796839576,0.00207588972605,2.00482995679,1.32382285595,2.4540579569,0.000108031389895,0.0259374127413,0.116459858711,0.0266113175574,0.0355580273958,0.000422827458734,0.0520788679689,0.0210705474039
2.62487703756e-05,0.025304480508,0.000540614516174,0.159310534596,0.00500255422958,0.0566124304688,0.12575729485,0.00472173593864,0.146833770916,0.125906031777,0.0437414022531,0.278501880729,0.00068743304689
0.0360666776642,0.331869529266,0.011902190408,0.0135664222762,0.0382477106232,0.00356433150457,0.0047965650937,0.376900199195,0.00125640902424,0.00159435585617,0.0160841765497,0.0768468889631,0.00765125427963
0.00270745787325,0.0241095712407,0.00859997010031,0.321276456118,0.015754459212,0.0163373795922,0.0635837395127,0.0449732499514,0.0397095778283,0.0636316989583,0.0187510883692,0.154004110268,0.0696449172613
0.00378985665232,0.000292440924431,0.00371473483397,0.0086387321353,0.004297279899,0.00160229918184,0.00576990064154,0.108381016891,0.00473527352207,0.00886374684114,0.0020201905098,0.0135201705416,0.0531241038183
0.0338427062899,0.0230894760495,0.0116768001126,0.0145787037909,0.0197029311995,0.017382030118,0.0286553195239,0.0369063623385,0.024692992898,0.036482338357,0.0144003869752,0.0355419504437,0.45476807097
0.000510721387458,0.000104583712481,0.000491650870288,0.0110945431516,0.000358297855488,0.0017517976917,0.198643484657,0.300543199968,0.000326582768066,0.0184263643313,0.00126047761023,0.713676376815,0.0350169537947
0.011928868616,0.00314085471454,0.00348032456756,0.00432995660231,0.0112080280382,0.0206409618431,0.0241612804599,0.842639700944,0.00805533606933,0.0100091783908,0.0300932865477,0.0835706529415,0.00344194154574
0.0130477907966,0.000120899646455,0.0154237699254,0.74284607172,0.0403117736791,0.0412881658351,0.0131621939055,0.485080541105,0.0290858077525,0.0217299925174,0.109165328448,0.00527933998528,0.0112074446078
0.00224453353249,0.0390713190989,0.00160242127613,0.00488261179999,0.00179563325372,0.236482360001,0.121059596389,0.555755647104,0.0263978316486,0.0631668282817,0.19373397817,0.242469123357,0.0456884391977
0.0127371655597,0.0232887781029,0.00375710827609,0.00713966088369,0.00588667639242,0.0103114931894,0.00100364914069,0.103992938978,9.28545925437e-05,0.000294486349455,0.0109301775432,0.0209234944496,0.0623009918625
0.00873533568454,0.010755890605,0.0050689600684,0.1304115206,0.00455797254762,0.106865209731,0.0110857495628,0.00436931994574,0.00489281341502,0.00946487090697,0.0712407379873,0.0584807553128,0.0489580827939
0.311605214468,0.000651523283043,0.235081080319,0.296865642071,0.295039799973,0.157893019236,0.00115196856301,0.101688314512,0.000335332978213,0.000983831600826,0.186697128042,0.00416867324069,0.0433399435918
0.115373231334,0.0272938126569,0.180305873502,0.891196131706,0.356541541027,0.0184172232848,0.00156670909033,0.197864443734,0.000807970680427,0.00155910206943,0.0290615895955,0.00149822787988,0.0495158235593
0.00368175222246,0.00281606649183,0.00516908131778,0.109874270856,0.00350346885384,0.00346566150462,0.0410831964449,0.0895536254058,0.0245748615331,0.0279420223651,0.0023569804382,0.121752229059,0.022417755207
0.009834485322,0.0135842021211,0.00697748980231,0.0404339432716,0.0144683404562,0.000240041172584,0.0379730569443,0.123567390082,1.22290478102e-05,0.000550390549669,0.000310586495862,0.474433042015,0.171952436001
0.0781328972663,0.00103354022498,0.0635306027535,0.08966986835,0.0806289165066,0.0349537250327,0.134056020657,0.292195327413,0.084208646974,0.0803744638546,0.0233532725463,0.645982037456,0.0655460717927
0.0722071557907,0.00389266834317,0.0662011260183,0.126595854759,0.0719288337918,0.0598986503847,0.0124975038731,0.0036333729255,0.0112752110544,0.0155325149064,0.0407713424383,0.0131745535935,0.0156861529284
0.0178084552031,0.324630458372,0.021240979853,0.0657264813781,0.0363891757218,0.436126018395,0.0404329891829,0.160005246613,0.0019453267338,0.00401816541504,0.439386061007,0.27389588068,0.00790313419035
7.39274254036e-06,1.0294081415,0.000164088539791,0.0568021014333,0.000738208667633,0.00206610832596,0.00579277949565,0.407085582765,0.00456825608616,0.00676291815361,0.00213204771024,0.0243887958437,0.0538960586307
0.0269265922793,0.00232503056469,0.0373482165791,0.0332439132035,0.0277177196699,0.00101767547959,0.00169860115727,0.103699768344,1.71789656692e-05,5.37552594798e-05,0.00376988332367,0.0724538742441,0.0492049629738
0.00153831046711,5.1289578286e-05,0.00130653738749,0.0236505866051,0.00217763333451,0.0653865735773,0.00206362093423,0.0199024877943,3.51872023247e-05,2.0147536024e-05,0.0745164980731,0.125896693325,0.00998457664212
0.270357509663,0.0099800658378,0.169321393719,0.11866556108,0.295264877437,0.00399967140699,0.0130155469454,0.0185547516346,0.013699492936,0.012128929959,0.00934856596581,0.0189224255898,0.0215994423045
0.010164928125,0.00147964537268,0.00949761370684,0.0164231657982,0.0135933326167,0.000960986484748,0.0059345851546,0.0118383988744,0.0063989020196,0.00865318867929,0.00055570635096,0.00293088132334,0.00845957317147
0.0405382533189,1.03467728438,0.0208806648719,0.23213981092,0.0199215657506,0.0179184399064,0.0249226356129,0.591078393623,0.100196148532,0.0872279299662,0.0104993597332,0.0278109608541,0.0150904262343
4.54291968498e-05,0.0113659245129,0.0150093387093,0.26270121336,0.0263589327096,0.000850352971311,0.150872181369,0.106545660085,0.208167558052,0.240677689672,0.000159084240072,0.0981044975682,0.00781915743304
0.00478974501826,8.84252420409e-05,0.00567189938347,0.029131103307,0.00599624062216,0.029642299385,0.0279715965657,0.023187474523,0.0252039289837,0.0352357349742,0.0741178276439,0.0915269758382,0.0186568926229
0.00818460422081,0.0365508974875,0.0164270834164,0.084045343101,0.0128627024765,0.00573093440752,0.0437230537563,0.911488601736,0.000833938056527,0.00143014516029,0.00595519242649,0.412382982771,0.0938624711723
0.0690235213229,0.0769127017634,0.129492567533,0.522369980812,0.116138034685,0.0794599953602,0.754540568488,0.0701461244428,1.45823483243,1.18793880218,0.049503129165,0.4984121594,0.0151909276928
1.62290629835,0.0216427327472,1.16606873411,0.784616351128,1.16429585039,0.0298214456617,0.121567808396,0.472771496114,4.68255921206e-05,0.0188216482158,0.059343319306,0.536455722039,0.0117082536008
0.0182795305054,0.0023667750725,0.0226427636825,0.458934336901,0.0321747040293,0.351561171311,0.0388260610996,0.00947520880113,0.00589457209596,0.00918677854064,0.382362005763,0.248000634585,0.00692455067179
0.0159894282641,2.34309055809,0.0139097878773,0.533301055431,0.0438488744067,0.00580271562277,0.0461979539523,1.18908474633,0.0680378109286,0.092930760436,0.032412863752,0.0787322169989,0.104183610254
0.00710131044377,0.00233123022918,0.0086440731035,0.0233934931457,0.00687246394751,0.259796186421,0.00485050869005,0.248839848786,0.00311413231178,0.00449838636902,0.350408742264,0.0154737512277,0.11094566122
0.0547739078267,0.00030803244726,0.0177867046005,0.022424697876,0.0570624870327,0.010041183222,0.215393000293,0.30873709618,0.0245406260266,0.0336037789921,0.211949130928,0.787118905954,0.0140586434691
0.0195443232639,0.000321324108925,0.0185307781493,0.0215192846954,0.0256892981069,0.523275327526,0.0906789453031,0.105514601885,0.0518860915693,0.0581928472779,0.326190433153,0.264567491359,0.118379139133
0.000723742524963,0.00438284031939,0.000686754434318,0.0306597389281,0.000614890354239,0.0374704926109,0.00157927677153,0.0497559560971,0.00147716968143,0.00218324798548,0.044981719069,0.000551128046415,0.032957123746
0.0534630773988,0.00342087725922,0.0264789537136,0.227590024471,0.0282892347285,0.00703592647518,0.00640817228494,0.00271152205252,0.00425649603749,0.00420244160257,0.0150714474837,0.0605720005115,0.0886942483113
1.57764312385,0.00904728829108,1.39070859657,1.10458385944,1.43773979776,0.0282851730303,1.35953299584,0.00708196943051,2.67660142852,2.54467132747,0.0373101591775,0.920702818167,0.00384633448145
0.00510781335447,0.102281600939,0.00765676864659,0.0625510215759,0.0110924308599,0.0132111379851,0.963060551804,0.113268889337,0.637276255654,0.507617508253,0.00804828254886,1.26628000871,0.0440838311276
0.00182884819365,0.00701274511793,0.00171228875286,0.0625727474689,0.00205624299628,0.226243683604,0.00212591127267,0.0975592482632,0.00189205775604,0.00152349658906,0.188763024869,0.0042390164321,0.0866949209151
0.067848187907,0.0192351247573,0.0284859957487,0.0807855725288,0.0530348978071,0.00975503439464,0.000397343592423,0.823400632056,6.44439008687e-05,0.000174263516454,0.225573764531,0.00567788344934,0.0806817739918
0.00017410025054,0.107649086404,0.000727333114532,0.0426869504154,0.000502725157489,0.0173441837974,0.042771307321,0.0838653081799,0.0469173001993,0.0569019397939,0.0302692492821,0.232288107901,0.0798023091242
0.156977931697,0.0757169427802,0.260512620479,0.304199844599,0.146950107952,0.276413693726,0.000208484481505,0.542002619043,0.000206288228768,0.000290620519545,0.600482079847,0.000231672314429,0.0417397056439
5.27713859335e-05,0.08131126472,0.0303026548452,0.355188310146,0.045698549185,0.0100383580462,0.0593269400086,0.0334914841226,0.0548257134399,0.0906666248584,0.00852381578239,0.119123997202,0.0207974006295
0.0935925465571,0.0360490865085,0.0900402085271,0.169728279114,0.13529468739,0.143117458037,0.695892231645,0.0197308076751,0.0156897130941,0.0667274567975,0.144644759099,0.867319687768,0.0951561211574
