full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,EXPP:,VARB:
0.0021685305902,0.0164352524004,0.016735298368,0.0183117153655,0.00335157723947,0.00516840615921,0.00685246137967,0.0166657106779,0.00310687644581,0.0180543466543,0.0221297158294,0.0174976063039,0.00617789252207,0.00492874912634
0.00365602595095,0.00804795455947,0.00775732079154,0.0081822536301,0.00502493227713,0.00516840615921,0.0133533688534,0.480559019752,0.00390701794718,0.00844469808107,0.011705906231,0.478381766271,0.525616968393,0.622648389819
0.00133230692479,0.0423486383489,0.0428807954616,0.0454476828944,0.00391560215221,0.00749142520984,0.00990947314409,0.0146733251171,0.00643742211745,0.0436389573109,0.0466908173156,0.0152296203148,0.00838656001518,0.00762300668748
0.00576255083375,0.00428782983594,0.00434747970026,0.00501821632821,0.00732656843281,0.00843038789711,0.00630167101903,0.118702573989,0.00240231003423,0.00552014103533,0.00905683094624,0.123341800218,0.0174384682118,0.0104447185899
0.00848606807599,0.564027554695,0.56455761632,0.561723695446,0.0113247947831,0.0138852348624,0.00946057509066,0.0164336781988,0.0042802156417,0.476895249964,0.495372619022,0.0169929559504,0.0104316891676,0.00963596279709
0.00856206364334,0.00731129633835,0.00719375997434,0.00783285797704,0.0102844033459,1.15924646196,0.0181927957006,0.0451482218802,0.0106713048812,0.00846314042536,0.0115726682687,0.046799005406,0.0451081254999,0.0389492663571
0.00302822346095,0.0104837150518,0.010509768041,0.0114835426998,0.00449025085095,0.00535185346852,0.00596107923301,2.05560756434,0.00153503182396,0.0119713540821,0.0156105988922,2.04404831464,1.93332249776,2.09206611596
0.000138821691236,0.0757503599288,0.0868081390731,0.0995281917846,0.00627438695279,0.00647345525883,0.0919195271218,0.0375351552272,0.0182673810839,0.197746726058,0.277868833435,0.0392043321918,0.0168678597464,0.0117123041596
0.0187564802465,0.0162268193308,0.0175515794439,0.0212858737732,0.0207994458569,0.0150929991893,0.0808800768893,0.125764519861,0.0411075750192,0.0260038188844,0.0373136887828,0.133400007333,0.00169551964677,5.75222350791e-05
0.00167250963229,0.0126389598723,0.0139436760221,0.0187414935943,0.00259935046008,0.00395649559549,0.00630167101903,0.0163833915293,0.00240231003423,0.0159635152355,0.0355325014406,0.0170224066672,0.0100198979557,0.00897909756536
0.0221513895637,0.00278922258774,0.003841557454,0.0055917308082,0.0229382005599,0.0658175769711,0.0528332455155,0.165767154714,0.0304028172777,0.00583649897732,0.0119951264763,0.1691161668,0.133487789647,0.131317500545
0.0560390915906,0.0103207919431,0.0101342523942,0.0108982722357,0.0855368482972,0.0104874807371,0.00670334047786,0.136105891528,0.00312771349353,0.0115912193457,0.0148148333781,0.141627256683,0.036067192828,0.0248877068493
0.0124049585091,0.00717526688499,0.00831824401925,0.0100633582067,0.0144697860953,0.00308519543225,0.0165814241912,0.0157374499071,0.0130885537943,0.0117554157126,0.0198946112748,0.0165649794402,0.00549520550263,0.00432030526495
0.00547052830246,0.0335996715231,0.0328883941751,0.0345927875292,0.00722388310175,0.00469929236607,1.67350156702,0.10287679874,1.38685358733,0.0326340459647,0.0359299345688,0.109600019003,0.00103776359871,8.79598343617e-05
0.00760219312543,0.00536981537333,0.00535378724438,0.00598729933913,0.00911925852104,0.258584150711,0.00990947314409,0.139155558489,0.00643742211745,0.00653852221789,0.00986009191783,0.143160308009,0.0707125754242,0.0617990784188
0.0224237368717,0.00589751302653,0.00576760217623,0.00625506901066,0.0229710651224,0.00493359555311,0.0072168073052,0.150232111521,0.00337725926325,0.00650960077754,0.00997270780062,0.158487360062,0.0281893672826,0.0179331025414
0.0580305361184,0.00710282007066,0.00707728230178,0.00780520362367,0.113832837957,0.0597589926973,0.0292324305535,0.0189825585523,0.0321555225942,0.00826001526587,0.0118864174524,0.01966757939,0.0120383725342,0.0108025630895
0.695111953622,0.00522772076645,0.00545462363549,0.00646874497227,0.763737761208,0.0285774575778,0.0149035859841,0.0148410622481,0.0041737281701,0.00718399091855,0.0110990131668,0.0156011942456,0.00587454407428,0.00476455515117
0.00365602595095,0.00947670100751,0.00925606926771,0.00999116285797,0.00502493227713,0.0076849360991,0.00607719714548,0.0633223378359,0.00177312742094,0.0102615412675,0.013371034412,0.0655127859834,0.0111574863046,0.00620100215991
0.0809064308119,0.0256406952925,0.0252892472612,0.0270294354141,0.0739823657765,0.00393061800123,1.0075023868,0.15568482291,1.08090070677,0.0257277622018,0.0292527930801,0.156246324489,0.110144597448,0.130622762575
0.000516774410327,0.000860050133658,0.00323865738675,0.0105756441447,0.00254949975971,1.42772909193,0.00625365431686,0.0157374499071,0.00197521632617,0.0173689159078,0.0761979360387,0.0165649794402,0.00549520550263,0.00432030526495
0.0545680852906,0.008590498514,0.012614004695,0.022116159963,0.0648602864325,0.0173212006322,0.00607719714548,0.0136687750711,0.00177312742094,0.0334419237474,0.0763510630303,0.0142341555864,0.0074582287049,0.00668554326084
0.0631604670937,0.0429006549557,0.052364959614,0.064641072303,0.0556988014206,0.010335835301,0.0186800264948,0.262591510328,0.0151789031417,0.0564248369986,0.0930550139008,0.270926313077,0.157535446206,0.1470041078
0.00478279037835,0.0526045364534,0.0544154257235,0.0561867495462,0.00657158808796,0.0441352793309,0.00922598131837,0.0166657106779,0.00599371192916,0.0490058936641,0.0539290825984,0.0174976063039,0.00617789252207,0.00492874912634
0.00167250963229,0.00259695034265,0.00480511564348,0.00868822961416,0.00259935046008,0.00857259283954,0.0766025864356,0.0166657106779,0.0425804089331,0.00992847778599,0.028715596235,0.0174976063039,0.00617789252207,0.00492874912634
0.00661041749424,0.00596021154017,0.00610005553114,0.0072437890001,0.00883323467084,4.56642488135,0.13330166756,0.0157374499071,0.063930523345,0.00682402489287,0.0117461963595,0.0165649794402,0.00549520550263,0.00432030526495
2.03869232582,0.219380296407,0.217070504277,0.222346997687,2.24296214658,0.0356240392479,0.00882003964815,0.0166657106779,0.0032873441051,0.271683676601,0.299564559059,0.0174976063039,0.00617789252207,0.00492874912634
0.000386283540069,0.00773902987699,0.00981893904505,0.0141005251866,0.00318158272169,0.00516840615921,0.0759224109336,0.0907958094065,0.0533214633217,0.0208830475816,0.0351493549796,0.0950494095079,0.0084548402642,0.00432867032815
0.00887088897578,0.00706867461961,0.00767546445898,0.00935231648863,0.00994915548939,0.00647345525883,0.00907948772635,0.0245673991739,0.00278798954865,0.0135606852276,0.0206348143124,0.0253743272571,0.0174904589224,0.0146037282309
0.00646315087124,0.00328520318263,0.00341760744362,0.00411780588596,0.00866253715912,0.0258264335966,0.00787563913241,0.0250784436528,0.00422658326291,0.00455628957317,0.00853092395494,0.0263299408246,0.0118339955332,0.0084028060336
0.00943418742517,0.00582593523652,0.0058369520776,0.006561717215,0.0109596655474,0.0284794966573,0.00908994026446,0.168882775341,0.00489974651121,0.00712867595459,0.0105503675692,0.170993286675,0.0660149382642,0.0511132041507
0.0160492428349,0.00536981537333,0.00535378724438,0.00598729933913,0.0149963912024,0.0383469202595,0.00638892262806,0.0606027721898,0.00229291724583,0.00653852221789,0.00986009191783,0.0621601477409,0.0374884567947,0.0299364405933
0.00943418742517,0.452205792393,0.455501437341,0.41419043375,0.0109596655474,0.00359574769584,0.0278005849599,0.0179770657713,0.00321840162084,0.438211787863,0.404199486511,0.0190233558252,0.00438306816131,0.0030714503266
0.105609277679,0.0540155818437,0.0539745545507,0.0606829649709,0.0673685244877,0.0586501775129,0.0223289548479,0.115767761767,0.0149681071875,0.0875868283732,0.123681605533,0.116446683275,0.0705717499314,0.0756319060516
0.431946073325,0.0150504748987,0.0148833725121,0.015998589259,0.47600573341,0.0287976561872,0.00767548899788,0.0182626376807,0.0037938330419,0.0166677942471,0.020478480998,0.0191461464223,0.00814124079419,0.0063329997726
0.00374977714266,0.00847067984734,0.00884024066783,0.00988628810366,0.00512796789871,0.00516840615921,0.0915726118613,0.0177353147737,0.0964700264549,0.0098334017036,0.0150879882093,0.0186390742798,0.00528769318255,0.00393732177711
0.0021685305902,0.00997242418644,0.0102530804026,0.0116931131166,0.00335157723947,0.160014536897,0.177887019849,0.101900334148,0.0661040270942,0.0126061235164,0.0164977394311,0.107443235056,0.00492656896125,0.00221096405325
0.00414033008785,0.00821273633408,0.00822624224525,0.00913921523779,0.012084732903,0.0469706401542,0.00741824358626,0.0169212691228,0.00308407957109,0.0097493932415,0.0134197868979,0.0178810833467,0.00516680582405,0.00385211224689
0.00171334846745,0.0092919887779,0.0108778450654,0.0135180864094,0.00372283985658,0.00364581077444,0.00957092089104,0.013836818599,0.00355789430684,0.0133929528328,0.0246779706791,0.0144789872088,0.00625682829078,0.00534401274198
0.0106346941093,0.0247343514831,0.0288309021261,0.040856260093,0.013083508245,0.00338074769228,0.00908994026446,0.0692143801862,0.00489974651121,0.0446015955971,0.0779759884467,0.0729364912925,0.00793147072912,0.00452895975279
0.00333128111883,0.00410299673668,0.00420070734244,0.0049033238706,0.0074452851586,0.00718525582986,0.00638892262806,0.0897512523593,0.00229291724583,0.0053808066898,0.00921088012818,0.0885248309816,0.0414716281109,0.0412571905831
0.000124569504131,0.012747515764,0.0121533840334,0.0127203591383,0.000833722832974,0.0249267393175,0.00908994026446,0.0146733251171,0.00489974651121,0.012940785858,0.0164719932176,0.0152296203148,0.00838656001518,0.00762300668748
0.0047206372471,0.00962271687526,0.0096046832657,0.0105457968349,0.00948670924481,0.0533758810681,0.0181017302689,0.0982806336851,0.00350310634011,0.0106158070435,0.0141908998513,0.101959613726,0.0242465631315,0.0151173606317
0.00546076558879,0.00898707805539,0.00900841029217,0.00982765197465,0.00710161158925,0.00647345525883,0.420914240738,0.0152215601542,0.492851659874,0.0102478714333,0.014001673132,0.0157983715031,0.00928517350708,0.00845453803665
0.00365602595095,0.00107889143679,0.00222735579033,0.00450555408731,0.00502493227713,0.0311904997942,0.00749460958949,0.0166657106779,0.00261873759847,0.00356302869648,0.0178413015274,0.0174976063039,0.00617789252207,0.00492874912634
0.0753188970412,0.0198951811452,0.0195070023636,0.0205901334345,0.13526035209,0.0471061289537,0.0084163655992,0.019848649838,0.00356820269613,0.0209884750341,0.0248029833125,0.0206843830842,0.0113079658111,0.0096383673714
0.00117274411503,0.0440627457265,0.0436474385414,0.0501219711223,0.00486916947702,0.00938919207112,0.325619251246,0.13151328825,0.28012922202,0.0475753301156,0.0617449863227,0.137269509472,0.0748916354348,0.0524759389697
0.0191382891186,0.00410299673668,0.00420070734244,0.0049033238706,0.0366184981758,0.00932286114943,0.0124762343335,0.0145781665842,0.00730401777983,0.0053808066898,0.00921088012818,0.0152593478187,0.00699751820406,0.00596111991377
0.00302822346095,0.046122575156,0.0479680762328,0.0597608080847,0.00449025085095,0.00472343654092,0.400950074354,0.434462859403,0.344543953951,0.0540220454816,0.0776399968792,0.43475269019,0.454638803815,0.515893122018
0.0238946955444,0.0190390064071,0.0193993675225,0.0225032624557,0.0249675490778,0.0085441697133,0.0482470691815,0.013836818599,0.0318507884877,0.0237892709268,0.0409658555743,0.0144789872088,0.00625682829078,0.00534401274198
0.0316237452424,0.00410299673668,0.00420070734244,0.0049033238706,0.0321477811312,0.0113377785747,0.0396275373624,0.775116301871,0.00824925206544,0.0053808066898,0.00921088012818,0.775899616898,0.84718814476,0.98027037
0.0316521025096,1.21130133062,1.23326936728,1.29603487645,0.0359519460236,0.0045036050939,0.028372663825,0.0195141214109,0.0211718705118,1.32021521361,1.36348373847,0.0201664942286,0.0158710107006,0.0143980312805
0.0322844792927,0.00155501567326,0.00650925065804,0.0184002709401,0.0349011340304,0.0200106291457,0.00741824358626,0.0136687750711,0.00308407957109,0.0372268858805,0.0961197487872,0.0142341555864,0.0074582287049,0.00668554326084
0.00290375237067,0.0136606086566,0.0133413520318,0.0141163501048,0.00415412618271,0.00359574769584,0.0086377196769,0.723866672336,0.00387636150745,0.0146289739511,0.0179716865801,0.72982343467,0.885593386547,0.936506455413
0.0276781709286,0.00328520318263,0.00341760744362,0.00411780588596,0.0287846207283,0.136144091334,0.0290012934547,0.0219067381254,0.0113011755249,0.00455628957317,0.00853092395494,0.0228016797665,0.013342945544,0.011345417442
0.00147315909083,0.00989163135924,0.010106916084,0.0111754919819,0.00236103947925,0.00516840615921,0.019206272624,0.0155052535262,0.0108734182251,0.0113429466751,0.0155063327257,0.0162500281697,0.00789135189103,0.0068522086138
0.00478279037835,0.0137779154388,0.0145691534866,0.0191893379235,0.00657158808796,0.00647345525883,0.0136035004361,0.153156204302,0.00773277350149,0.0630162826651,0.099482024843,0.160113900534,0.00589558110808,0.0013318387982
0.0021685305902,0.0136606086566,0.0133413520318,0.0141163501048,0.00335157723947,0.00472343654092,0.0103641071471,0.0166657106779,0.00165673205091,0.0146289739511,0.0179716865801,0.0174976063039,0.00617789252207,0.00492874912634
0.00871336447007,0.0150504748987,0.0148833725121,0.015998589259,0.0101940717906,0.00299309207808,0.00746181096584,0.0159318990321,0.00375912680606,0.0166677942471,0.020478480998,0.0165566362028,0.0077975677719,0.00672818669335
0.0021685305902,0.00709007178829,0.00730248111087,0.00843373144234,0.00335157723947,0.00786529263429,0.0827799162675,0.0136687750711,0.0561066276722,0.00925433349424,0.0129730211121,0.0142341555864,0.0074582287049,0.00668554326084
0.000143517528921,0.0873878032592,0.0895097546906,0.0972307603338,0.0022761990274,0.00599533458874,0.0160192927608,0.0230607417454,0.013845184859,0.0880828774752,0.0905628665448,0.0242310699828,0.0118060372249,0.00840226551585
0.0249752898963,0.0243340063659,0.0261232992542,0.0301545751379,0.033452919516,0.0116271245135,0.00638892262806,0.013836818599,0.00229291724583,0.0283192031302,0.0340926287676,0.0144789872088,0.00625682829078,0.00534401274198
0.00435368643473,0.0146837064232,0.0146849249941,0.0165432341191,0.0064467644465,0.00646378236715,0.0539210343497,0.207175729578,0.00728788196821,0.0142673455548,0.0191520729581,0.218410179701,0.0155342314765,0.0052019959572
0.0059486308127,0.0272792194238,0.0367205610738,0.0509719044791,0.0155090640419,0.00621706746667,0.00630167101903,0.0480614289539,0.00240231003423,0.0729308462421,0.158571196223,0.0487539988872,0.0571854967074,0.0516642140823
0.00302822346095,0.0136606086566,0.0133413520318,0.0141163501048,0.00449025085095,0.0977445133296,0.197346431939,0.0226867028768,0.193358622536,0.0146289739511,0.0179716865801,0.0235743694823,0.0163439497943,0.0140347875658
0.0058712361376,0.00582751197134,0.00975346944341,0.0175246427181,0.00753721700518,0.00538202743867,0.0311451636167,0.0168459566695,0.0344787348315,0.0203207216459,0.0556948685808,0.0174606952102,0.01101289716,0.00995515032789
0.00943418742517,0.0297450328462,0.0294752820006,0.0313089052762,0.0109596655474,0.46651761466,0.0153036483404,0.076772265552,0.00993106861652,0.0312972204888,0.0363224713057,0.0806272203544,0.000860337243699,7.64416355048e-05
0.0161996730531,0.00731129633835,0.00719375997434,0.00783285797704,0.0178494634335,0.174508872248,0.0747052990612,0.0641747946067,0.0855761121702,0.00846314042536,0.0115726682687,0.0662207886228,0.0261809138212,0.0190743415294
0.0754250344044,0.219849598474,0.236246460119,0.243059871215,0.0975735224131,0.00299309207808,0.101220480345,0.192017936931,0.0248948887631,0.20033168596,0.245819943155,0.199289000827,0.0234068864296,0.0111348449221
6.28485814606,0.0108931328615,0.0172357859766,0.0266625115072,5.85177477775,0.00516840615921,0.0175253503561,0.179318588215,0.0072559190153,0.0815717044117,0.126083632721,0.18793873747,0.00236529538651,0.000277323572028
0.00478279037835,0.00541949292341,0.00555417796834,0.00639494471437,0.00657158808796,0.00843038789711,0.00777140479152,0.181794290619,0.00442023172557,0.00679036133919,0.0110213990568,0.184084319629,0.0838972461121,0.0776166960421
0.00167250963229,0.0256406952925,0.0252892472612,0.0270294354141,0.00259935046008,0.0137899648059,0.0120353369992,0.0148410622481,0.00679910160465,0.0257277622018,0.0292527930801,0.0156011942456,0.00587454407428,0.00476455515117
0.00215776808457,0.0306065780969,0.034347251646,0.041154190523,0.0114042696251,0.00540329700864,0.0303026232508,0.0169212691228,0.00500342808285,0.0363176261432,0.0439299291963,0.0178810833467,0.00516680582405,0.00385211224689
0.0021685305902,0.0103207919431,0.0101342523942,0.0108982722357,0.00335157723947,0.00932286114943,0.00990947314409,0.0182334327252,0.00643742211745,0.0115912193457,0.0148148333781,0.0190555836201,0.0111139098531,0.00968983148665
0.00302822346095,0.00731129633835,0.00719375997434,0.00783285797704,0.00449025085095,0.260596574993,0.00835385186813,0.0218297667408,0.00539988229108,0.00846314042536,0.0115726682687,0.022844058433,0.0125631846286,0.00941444453282
0.00441327518889,0.0103207919431,0.0101342523942,0.0108982722357,0.00621412939465,0.0535672466656,0.0124762343335,0.0152215601542,0.00730401777983,0.0115912193457,0.0148148333781,0.0157983715031,0.00928517350708,0.00845453803665
0.0036890206457,0.068712748637,0.0717086881604,0.0728394637769,0.00702807298838,0.00615995361085,0.0182494044596,1.98405392134,0.0161934297799,0.0769901676946,0.10978540955,1.99186366069,2.46716350295,2.36684795669
0.0058483357824,0.0883216092402,0.0938423493792,0.115388446587,0.00774469029374,0.00338074769228,0.00787563913241,0.0166657106779,0.00422658326291,0.110565428812,0.151822847735,0.0174976063039,0.00617789252207,0.00492874912634
0.00478279037835,0.00541949292341,0.00555417796834,0.00639494471437,0.00657158808796,0.00399468626825,0.0320578349809,0.0250784436528,0.0202890904457,0.00679036133919,0.0110213990568,0.0263299408246,0.0118339955332,0.0084028060336
0.00385650097948,0.0138560152373,0.0150477513055,0.0190678737683,0.00673387849839,0.012429709217,0.0940249506442,0.136579177937,0.0773578172162,0.0224296222044,0.0319020130292,0.137878957095,0.036193283339,0.0271377690581
0.00601347319294,0.00197481921976,0.00323087412875,0.00585044129741,0.00806387354851,0.0067011883152,0.00607719714548,0.0205826222923,0.00177312742094,0.00658534047589,0.0173923630544,0.0214747845111,0.0094361071599,0.00766040726189
0.00671664896775,0.0881594763227,0.107009081758,0.13204944294,0.00889087383604,0.00452715158041,0.0464900390354,0.0166657106779,0.0104727101078,0.107407444815,0.128538151741,0.0174976063039,0.00617789252207,0.00492874912634
0.00600213799098,0.00557114767262,0.00938944515783,0.0152481578352,0.00966978811953,0.00317898699701,0.00638892262806,0.0227315426998,0.00229291724583,0.0136476831793,0.0440751958869,0.0237000326348,0.0108215702562,0.00845207411276
0.00457049299277,0.00821273633408,0.00822624224525,0.00913921523779,0.00605532986669,0.0150335164316,0.00741824358626,0.0466092482336,0.00308407957109,0.0097493932415,0.0134197868979,0.047770313864,0.0458204805416,0.0385163209009
0.00167250963229,2.66854163139,2.69503062989,2.60730940077,0.00259935046008,0.0159244622076,0.0163668200239,0.0177353147737,0.00845866379469,2.61646040137,2.41825850666,0.0186390742798,0.00528769318255,0.00393732177711
0.00417632237268,0.00410299673668,0.00420070734244,0.0049033238706,0.00530451551429,0.0132487283675,0.00922598131837,0.0215666716911,0.00599371192916,0.0053808066898,0.00921088012818,0.0226658271939,0.0109734390838,0.00860649644304
0.0156339983366,0.00528250640472,0.00566530701632,0.00688267210019,0.0175545462127,0.0429503839526,0.00805927471409,0.0169212691228,0.00302848785552,0.00742289383878,0.0122780068183,0.0178810833467,0.00516680582405,0.00385211224689
0.00324929393512,0.0540671242748,0.0631156696247,0.0775031092276,0.00409194065042,0.0273450475759,0.0192551521586,0.36310964267,0.00778890289068,0.0649586756636,0.0750865373413,0.372859266091,0.133083183372,0.0909612573535
0.000122982809674,0.0154697522969,0.0156420768663,0.0180323676347,0.000460961296613,0.00359574769584,0.0519421146886,0.100917588295,0.0152255514432,0.0185303865389,0.027864820114,0.105736534147,0.00190780302318,0.000391587033664
0.0620872342678,0.00511694348249,0.00919415512029,0.0177244117129,0.0716392487871,0.0180154320914,0.00607719714548,0.0145781665842,0.00177312742094,0.0327596953275,0.0569463019896,0.0152593478187,0.00699751820406,0.00596111991377
0.00204024635387,0.0153145825446,0.0153884640324,0.0169343833942,0.00300108066927,0.00951112931872,0.00607719714548,0.105663705956,0.00177312742094,0.0169649425452,0.0212295336573,0.110181634528,0.0413489315577,0.0379708554347
0.00186513763081,0.020371051657,0.0207866188398,0.0225585827307,0.00438401784448,0.00432949302982,0.0488399021918,0.0160941320111,0.0348633514637,0.0219670921166,0.0265409951471,0.0167970397241,0.00871181136524,0.00754018097138
0.00151123128287,0.00536981537333,0.00535378724438,0.00598729933913,0.0121830707171,0.67781697703,0.0473880095292,0.015188446903,0.018795110326,0.00653852221789,0.00986009191783,0.0157334790617,0.00907662541618,0.00800128461335
0.0141321922536,0.00731129633835,0.00719375997434,0.00783285797704,0.0163066738918,0.00780855784667,0.0172639965713,0.0349701454027,0.00818631762937,0.00846314042536,0.0115726682687,0.0365010859816,0.0171601110145,0.0114917561189
0.00779925126755,0.00748131758973,0.00740932254294,0.00790495136319,0.0130246455975,0.0130697278671,0.0917639178271,0.0681880913451,0.0518742960156,0.00738394093716,0.0117275871871,0.0699763828217,0.0167052329749,0.0132818637774
0.0176688177244,0.0039268610393,0.00896391500913,0.0212409950175,0.0243136058722,0.0122590392526,0.581186084572,0.0175353966993,0.574714993676,0.0704830808535,0.146081452449,0.0181418363613,0.0136516032046,0.0123358668751
0.0027302934105,1.30727037535,1.32014203722,1.2800100807,0.00851420426374,0.00319122404757,0.00915409912002,0.013836818599,0.00472981719355,1.27057051009,1.36120867782,0.0144789872088,0.00625682829078,0.00534401274198
0.00374977714266,0.00453534803959,0.0100665197201,0.0212824858375,0.00512796789871,0.0120356773681,0.143562451969,0.0148410622481,0.126138107005,0.0688113806278,0.124313793298,0.0156011942456,0.00587454407428,0.00476455515117
0.0024256580259,0.00303952391261,0.00487642866451,0.00772089270587,0.0104231586409,0.00359574769584,1.65723690955,0.242583158031,1.86998581118,0.0088727699828,0.0185108474603,0.255148430185,0.0148428151063,0.00299098372676
0.323355886857,0.0132844827016,0.0129688549027,0.0138344341665,0.308914129128,0.0045036050939,0.0805415769562,0.0439667338186,0.055280194628,0.014091400073,0.0171721995513,0.0455146262187,0.0447108194933,0.0361175028079
0.000484426917827,0.00541949292341,0.00555417796834,0.00639494471437,0.00231608391741,0.104102992128,0.00869731803084,0.0759810146772,0.00548366969748,0.00679036133919,0.0110213990568,0.0792933164404,0.00150696580462,0.000325875497816
0.00993661504336,0.00174453743895,0.0030889009594,0.00619410691895,0.0120266432922,0.00516840615921,0.570857593424,0.0189825585523,0.609825038063,0.00697486356172,0.0245345779309,0.01966757939,0.0120383725342,0.0108025630895
0.00662743794302,0.0382051375231,0.0390242349403,0.0426002717732,0.00900452965127,0.00538202743867,0.20361560921,0.0136687750711,0.115521743139,0.0392088224892,0.0441214453262,0.0142341555864,0.0074582287049,0.00668554326084
0.000163133972608,0.00541949292341,0.00555417796834,0.00639494471437,0.0025518169859,0.0044904461622,0.00990947314409,0.305526250662,0.00643742211745,0.00679036133919,0.0110213990568,0.312909380553,0.185081833402,0.162016188713
0.00167250963229,0.000958095076838,0.00264812437192,0.00647850926238,0.00259935046008,0.0119085684474,0.00725090124903,0.0263358479594,0.00264579412534,0.0118129094545,0.0285242509043,0.0274162929104,0.0162765588121,0.0135768302453
0.00416039563959,0.0168571340948,0.01659707382,0.0179568757416,0.00596892622661,0.00503618889024,0.00767548899788,0.248074144544,0.0037938330419,0.0185903750996,0.0225746370391,0.260025379086,0.0120839333661,0.00200193875526
0.00756187727667,0.405587896113,0.398059292534,0.352840056227,0.00963329898636,0.20397514175,0.0726139163342,0.014421963856,0.0388154211751,0.33569211595,0.311401039693,0.0150393810641,0.0062888464443,0.0053244491465
0.0629761632202,0.00196862806167,0.00298453099798,0.00494411549617,0.0722481461788,0.00364581077444,0.00748775438557,0.0169212691228,0.00358462345765,0.00569548001639,0.0134472422653,0.0178810833467,0.00516680582405,0.00385211224689
