full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,EXPP:,VARB:
0.0287206266319,0.0261096605744,0.0261096605744,0.0313315926893,0.0313315926893,0.0365535248042,0.0417754569191,0.0417754569191,0.0417754569191,0.0287206266319,0.0261096605744,0.0417754569191,0.0443864229765,0.0443864229765
0.0391644908616,0.0417754569191,0.0391644908616,0.0287206266319,0.0365535248042,0.0391644908616,0.0287206266319,0.023498694517,0.0287206266319,0.0417754569191,0.0391644908616,0.023498694517,0.0365535248042,0.0391644908616
0.0417754569191,0.0261096605744,0.0391644908616,0.0417754569191,0.0391644908616,0.0287206266319,0.0261096605744,0.0417754569191,0.0365535248042,0.0365535248042,0.0391644908616,0.0417754569191,0.023498694517,0.0287206266319
0.0443864229765,0.0365535248042,0.0443864229765,0.0391644908616,0.0417754569191,0.0391644908616,0.0365535248042,0.0261096605744,0.0287206266319,0.0287206266319,0.023498694517,0.0365535248042,0.0417754569191,0.0417754569191
0.0261096605744,0.0443864229765,0.023498694517,0.0391644908616,0.0287206266319,0.0261096605744,0.0391644908616,0.0365535248042,0.0391644908616,0.0391644908616,0.0391644908616,0.023498694517,0.0287206266319,0.0261096605744
