full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,BASE:
2.2287619796,2.26079080477,2.05283132831,2.1491203267,2.25624537039,2.25622501657,1.88683833438,2.45197660036,2.38684949767,2.10431394986,1.97667604447,1.69782650641,1.80036737236
2.15042160915,2.11427078925,1.86967318956,1.72038731607,2.14380123022,2.0842903703,1.81575377212,1.38421221934,2.18105241486,2.02627623532,1.81296200614,2.59345315298,3.01919541592
3.16940643561,2.27711529538,2.24024932611,1.94684768193,2.26992601104,2.78134870732,2.49897339697,1.52256755882,2.41530506662,2.80762397487,2.09604427862,3.15573656734,2.33451744674
2.96930232279,2.11532765341,6.7394631136,2.19355144711,2.34986244187,2.05739482551,2.03833461646,2.27757601324,2.26102655306,4.08204539679,8.67357694007,4.27782298901,1.88175234985
2.14704352362,2.32371569944,1.85968210005,2.42766880969,2.43065576905,2.11160019971,2.160090213,2.47738742501,2.39948071236,2.01706835013,1.79510319941,1.39217338874,3.89995198665
3.31438601758,2.27190286189,3.70649596799,4.72266246243,2.59161425511,2.00957370919,1.9259903015,2.90231547405,2.30393936951,3.48190813913,3.3805464842,1.36375842723,1.79195302534
2.3357476122,2.20022100313,2.25790401115,2.25207215684,2.69190180612,2.07287241707,1.9426823746,2.29383498576,2.45245361902,2.19702887294,2.29059526753,1.00081221055,1.95350933727
2.48476224358,2.12765027464,2.05485537035,1.91202172436,2.24115491007,1.97390029433,2.34019479128,2.11573773137,2.20134107163,2.31725241903,2.01776803482,1.69799569473,1.58385456934
2.99935124712,3.04583879601,2.60456248405,2.64517657664,2.61450644913,2.06006172638,2.26774592153,2.58698666573,3.09992721007,2.70069881955,2.54811655463,2.65990493323,1.96192351684
2.1797142817,2.08957724571,1.86779167469,1.64990341501,2.23864832548,2.10273631361,3.56572052924,1.06362341502,2.23416067422,2.01326954349,1.81004824577,3.51017219131,2.29814777993
3.75227294085,2.73275962186,2.0460779835,2.82861725945,2.80535649181,1.98769026465,2.03054559844,3.02389701138,2.84949178177,2.34128682661,2.59975382881,1.23756254817,2.15219371347
2.35592438088,2.64934194784,2.19128506281,2.7635964199,2.84345658269,4.20956267067,2.11773776933,2.78941075143,2.78393707852,2.18677773292,2.3657939093,1.31623028796,2.74026994981
2.55627091521,2.10327248227,2.32342970656,2.07527441375,2.13850313074,2.11324001957,1.84773919906,1.42067455889,2.18937450513,2.43184118111,2.35725405271,2.45106295796,1.7187115427
2.28892882703,2.28131019315,2.25165184314,1.83296493843,2.17651295206,2.1026792901,2.44006833501,2.03890026862,2.25823637581,2.23092150387,2.30793303272,1.63479989873,3.05607154521
2.19850868599,2.48388838096,1.92985394393,3.47686548558,2.51475172729,4.65806500069,3.49018433613,3.79503656122,2.54320609067,2.02420171848,1.9299710248,2.72935373878,6.1717785347
2.27174811167,6.86610598099,2.11402463373,15.6236058279,7.01294247973,4.18121785162,1.9610425343,4.2042906278,7.26724002967,2.22725307177,2.01238986339,1.57225636162,3.21790244258
2.98315753949,2.91188465408,3.60587077085,2.66850274988,2.93945095382,3.25268698961,2.07547572452,2.28536474842,3.02537673144,3.14907927721,3.87946084953,3.56780478086,2.61768172242
2.35985379767,2.09446135428,2.12134035687,1.81786121647,2.3672885469,1.97130205879,1.98950232543,1.32637371396,2.19546518848,2.32012292242,2.01932453578,2.33817673563,1.76606860498
2.56231136845,3.68859565167,2.26776933124,2.20376024061,2.34507702671,2.1510580898,1.99488160196,4.48305858512,2.32534627054,2.65285451789,2.16235865803,2.74581208131,2.22609336929
2.21971909657,2.31887376088,1.84854419595,1.83633194438,2.23001760192,2.1891381355,1.96959619111,1.16104705491,2.24822668739,2.1081630527,1.79394191492,12.043440441,1.90231364841
2.74759638806,2.4826054239,3.52739465815,2.19071224045,3.56188063204,3.14291499854,2.30054077939,2.08037120147,3.3635395717,3.00856895459,3.45652186132,2.21700399252,3.90504775916
2.32385666142,2.17961290968,2.21999989664,2.26412587498,2.37824843674,2.41677629644,2.03162635587,2.50461583258,2.26191653989,2.27106232378,1.91797946649,3.11450162822,2.06575121343
2.41269293082,2.7880972096,1.98059475372,2.32086308886,3.96740712492,2.29252342696,2.1994508731,1.90129108131,3.72119808806,2.2314657131,1.97420057274,2.78099137349,2.30391359593
2.17685863938,2.11471700952,2.14987550385,1.811947728,2.19561713141,1.98964196102,2.98846657152,1.50661996596,2.22670132952,2.14656745684,2.22835315861,1.05669966587,1.80997536491
2.14522628846,2.37178944366,1.87205379809,2.10033400505,2.30614517104,2.46239933167,1.84618781599,2.44527147024,2.4763364208,2.02080767376,1.79017214491,2.44527933069,2.02835161731
2.66939910521,2.11016273298,2.36291381613,1.8053860393,2.3383846326,1.98133292396,2.01187747027,2.314861669,2.33903885993,2.42209555343,2.41912791618,1.65755650053,1.76956901868
2.42319356138,2.54072489177,2.11762064496,1.97350919826,2.57036892451,2.16154573842,1.89158566691,1.90762698928,2.53210457689,2.44157189394,2.15250627591,2.6176823513,2.15000060705
2.21887098696,2.12040858178,1.93001550128,2.30002318143,2.17412287007,2.09312431703,2.43518139814,2.24097934851,2.1839174358,2.04008946895,1.84930450585,2.91013933727,1.70113661585
2.87716022131,2.91910361261,3.00620932586,2.63887459273,3.59076163267,3.1995351169,2.30981637894,1.77006746973,3.24487053778,2.36670036517,2.83188157595,3.94776562128,2.99148938427
2.16191258215,3.47688034325,1.86091978605,2.65087084753,4.40470407467,2.52244044819,2.34492183735,3.18500355726,4.001224165,2.01120219273,1.86533070169,3.32671773045,2.86574641529
2.20806217726,4.02964996623,1.8975538012,6.89668474271,3.76854998505,2.40219579886,2.40263966091,2.86310591378,3.49025532967,2.02285083282,1.90731272425,4.01574746223,1.81848357362
2.16349771269,2.11927156982,1.90597041723,2.32804703296,2.21137954548,2.48850621906,2.20346954042,1.6610529957,2.20792651747,2.0450234574,1.89242414443,1.45016328494,2.75194393444
2.18753215289,2.2349952396,2.22412912555,1.91626150143,2.37570588065,2.65489476883,1.82044102485,2.49788913912,2.24967626663,2.17409896608,2.17519018196,1.96974618414,2.96281478215
18.4439666921,2.52066111224,14.0327682757,4.14098330857,2.19614472431,2.41944675541,2.28281573132,3.53187547945,2.25436950236,15.9435042228,5.52950148886,2.21158660457,2.67799819119
2.23469064644,2.17346131707,1.94075322266,1.90447183014,2.26387356127,2.06693418855,2.49245506246,1.86232667716,2.33559734962,2.1099396108,1.85135436284,2.25810500294,1.83774284874
2.56214460815,2.37606063101,2.25702816365,1.98376738515,2.4201590909,2.42632251727,1.84603784096,1.93243635735,2.53709592326,2.50829988877,2.28300211852,1.93774617738,1.87069977109
2.30988281175,2.163697763,1.87555882598,1.6776502154,2.28127061248,2.46115602518,1.96189539219,1.410605107,2.3343148772,2.06692205922,1.82384826465,2.56963051062,2.23877510638
2.83011026857,2.10710858053,3.25991209533,1.83776445528,2.16011555069,3.59138546054,1.92780781047,1.93348122562,2.15745143702,2.59138020471,2.42012111404,3.26378991861,2.89467370531
2.18091438293,2.17133190126,2.30414162214,1.80597344783,2.33212814882,1.97161659798,1.90995506243,1.76847824362,2.2490027872,2.07142195788,2.11376635271,2.58932454795,1.68247159554
2.14319454654,2.58425805864,1.90990842445,1.6437160751,3.28453311666,2.76170024751,2.33678741197,1.55854452038,2.94090294804,2.04841958675,1.92731307537,3.55194859986,2.11492119657
2.34224221979,2.31052440199,2.0082919784,1.94748690323,2.56641822782,2.14441212805,2.02872676729,1.87770931718,2.38032721222,2.41047519897,1.98340152124,16.8104447495,1.86737400824
2.16915779632,3.15906833432,2.03394123013,5.81570688279,3.05205416348,1.97851281693,1.98107161832,9.67976171923,3.2163714506,2.04311737208,2.0402800681,3.20949268137,2.36314101408
2.37291930083,2.11074728682,2.33288746878,1.64782783646,2.16384672122,2.10154256645,1.83495289107,2.51736563452,2.18048467121,2.31305671025,2.13204116005,2.00471164929,2.8771355321
2.28931671037,2.35816463084,2.7492902627,2.66639229823,2.27052117825,7.94728451607,2.12925255956,2.54923189843,2.33152320133,2.37332596772,3.11790361083,1.93079293426,4.40060487866
2.19883938343,2.46005142183,2.05917065221,1.83021301352,2.41719453717,7.45608358144,2.52881606461,1.46374372065,2.53124529143,2.0615621072,2.02684576601,3.91031405476,7.17093099276
2.17201636535,2.21219474107,1.8887788753,1.87824732871,2.16955018434,2.02653303786,1.95588794275,1.81007279955,2.19198104073,2.00881602831,1.80838920056,2.26393833607,1.70652650987
2.45080533661,2.09726487228,2.4312436452,1.69600177595,2.13888230622,2.1579632168,2.55801785423,1.66476233326,2.1609398565,2.46329149187,2.36204630784,2.15670773778,1.87070728041
2.1837953884,2.222267201,2.00359717685,1.98809498393,2.60972749108,2.07807223803,3.76177862584,1.59062169193,2.2876613248,2.10992387532,1.99999452274,2.00074167518,1.90913183891
2.72559031109,2.31115593347,2.57277035772,2.18253673048,2.23322763822,2.006892249,2.3720899609,1.67652127436,2.28821288468,2.90228511665,2.55985072567,1.86350869674,1.7060858259
2.52583667504,3.25605433845,2.23209486868,4.47113385283,4.24355289823,2.60499889758,1.98154963779,2.94092559846,3.77964583674,2.39181902391,2.23769560525,2.33130710158,5.36332357083
2.5407192079,2.29436187574,2.55523984055,2.42134279262,2.49770424106,2.12015249497,1.93292352089,2.01290356683,2.28346046233,2.58383218702,2.51036086342,1.74158015791,1.82526220259
2.26294363622,2.27279207396,2.18633737362,2.00233319775,2.29309761388,2.27870950191,3.18934575979,2.10308829652,2.26055926307,2.45180110592,1.87119713047,2.03650689974,2.76921753267
2.36007594671,2.20700567237,2.01946458925,2.06126527457,2.25191919469,4.71724814673,2.03436643405,2.21681097004,2.31579248337,2.23720125418,2.05991508586,1.24395738575,2.67213708662
5.33224650177,2.27462142261,2.73229156445,1.79148973964,2.23447652321,2.11317899883,2.09204598296,1.89008795828,2.28785208056,4.96561175418,2.16289864936,3.59961595291,1.83520425894
2.40811093754,2.20209199845,2.2293566708,2.03538897715,2.17145618785,2.07777374552,3.18765769415,2.09226765921,2.31536401651,2.27963183136,2.36804732027,14.5960690231,1.69412774311
2.43977933671,2.11370147576,2.39616720913,1.67321154093,2.22676607999,1.98585075652,2.39565479964,1.89610259851,2.24650949598,2.53534178802,2.61330710186,4.18259328466,1.836734313
2.33320141983,2.1261586665,1.89828520052,2.37412362125,2.17703958099,2.31266161016,2.9961260463,1.41868495729,2.17823762782,2.12975395628,1.79793773048,1.55498554286,3.14338759287
2.33004511963,4.08582935773,2.15388255527,3.11541187849,4.37755961852,2.09049140887,1.95674003147,5.14455805674,4.19262263444,2.20110845951,2.3911307012,1.19311073561,1.97680101632
2.18147549372,2.51659915616,1.90614374935,2.48097239222,2.6509702615,2.03055268122,2.14555578392,2.61290134256,2.82617092038,2.09833697298,1.86789083243,0.863508532892,1.7996415734
2.48807983185,4.09569255163,2.1551402675,1.92797759573,4.8312768549,2.01333297317,2.16633557717,2.04647867153,4.2108037613,2.63695978484,2.05629754894,3.00991044702,1.73039171603
2.56053984163,2.16770350502,2.02333934136,1.80506875726,2.31900543215,2.14671687731,2.383367807,1.92566823779,2.24146183273,2.45582508228,1.91949577042,1.18044594041,2.39971734788
2.21545302828,2.28318308359,2.07450002308,2.08079050877,2.47579833598,2.67814941145,2.13815375309,2.19335315688,2.36046992345,2.08857394877,2.20293146,2.73045433114,2.95021154669
2.15917907485,2.09807339791,1.91749110862,2.44721826642,2.31500385303,1.97952194884,2.96159051977,5.04358535127,2.2444082177,2.01380442642,1.99404266876,2.30884953262,1.64287259333
2.19565599504,2.22657074812,2.04859330554,2.85077580389,2.23153767308,2.0566398175,2.0370588507,3.23296959539,2.2434345492,2.40190606327,2.0645802556,3.27949182643,1.94350995561
2.25517926219,2.29693177301,1.97549878843,2.23866899242,2.96655170381,2.03423722699,1.85512423107,1.87659657401,2.51930361455,2.30702374692,2.21617152251,3.1400678739,1.91355014245
6.00356703187,2.21526463727,7.07857387887,1.69089338524,2.1576296927,2.97420542372,3.33836151553,1.74430098692,2.1971743225,6.77525271803,8.89832913597,3.06685710753,4.37918324752
2.17257967527,3.22792862293,1.95069241955,4.0362522222,2.7152341731,2.24855223856,2.76376144449,4.51335607691,2.85770783612,2.03983587087,1.88744977195,1.86688812236,1.95718444758
4.60339292341,4.29782756093,3.61943091356,2.07565374155,5.08041739454,2.02978710745,1.95357208817,1.79861521598,4.20879975212,4.92830842508,3.00101699103,2.33468480205,1.63164822853
2.91653018221,2.77677397448,2.25808320756,2.42203683122,2.81466285339,1.97463028167,4.3657155475,3.02264808376,2.69383073766,2.83376024254,2.41144029883,1.25189475329,1.67758751921
2.21902348166,2.81708825901,1.98446018786,2.04628236749,3.26220433063,1.97651497084,3.05789862937,2.53042921861,3.58152472423,2.14984310663,1.90168544434,9.0433739487,1.61289556292
2.2353565006,2.56797012664,2.63392665783,1.94572135593,2.19511065158,2.03408504345,1.81693975371,2.13379799201,2.37952945378,2.18863776425,2.97486629259,1.46559403484,1.96637788507
2.53098478642,2.12621329164,2.34578118571,1.62662276767,2.36254230314,2.11864239328,1.83120648025,1.59896106006,2.28957847906,2.64990565299,2.0644756963,1.92620647647,2.14104412033
5.05508889597,2.24193167824,7.40834778316,1.61546151132,2.16332603526,2.98555678263,2.32207264181,1.07901793417,2.16816001762,5.80884666108,7.63534043933,1.78430954414,3.58869954466
2.72431835897,2.38650112729,3.83250178664,2.22617148872,2.29989577342,2.09303287619,2.15180219898,2.43391435758,2.2225071515,2.96829538633,4.14068035906,1.72179782216,1.79823744484
2.45616814091,2.14087145217,2.10863761664,1.70600112938,2.13475807718,2.23865391978,2.48057267898,1.32348886141,2.17675195683,2.33843034355,2.25741016103,2.10054390696,1.74765830739
2.41793277623,2.10991254006,3.33425783183,1.95214824751,2.13487166976,2.09720099948,3.05722870878,2.00213845123,2.16610903416,2.22565484986,2.63540394159,1.53780601757,2.90759726167
4.63866018257,2.15916509324,2.59160814532,1.80730344915,2.28045317862,2.12303842732,1.82477918138,2.07758490613,2.30460897406,4.72098717071,1.98243503353,1.00616369399,1.90136565364
2.17272452584,2.11106845123,1.85694920511,2.28400458406,2.13705768378,2.36240842181,2.02571928657,2.96091021431,2.16244641871,2.0226831053,1.78009058991,4.97191710301,2.49706947678
2.55716319617,2.17911287787,1.95256150612,1.85296917549,2.29777564551,2.13195942938,3.64621821105,1.9579566099,2.24421892074,2.36877387194,1.8400519855,2.42515166752,4.80625280642
2.18806648024,2.85615376577,2.08825074491,3.95031519231,2.16406764534,1.99336278919,2.71451807627,8.25251540791,2.38073501552,2.13226323295,2.15726691449,2.03988009326,1.91112075619
3.38790767438,2.53386221137,2.24053833177,2.12358758092,2.31546624807,2.33011553103,2.55349502588,2.08765181276,2.18924897415,3.31003298847,2.07891349064,3.13915956997,3.15282873779
2.2343908508,3.53148510928,1.93122737926,2.49293734913,4.66968509196,2.81536503067,2.11902708711,2.28978318688,4.39220775887,2.16701502324,1.83269039505,0.922753034585,1.78852908531
8.38739216483,2.1071175127,4.13622997091,1.71039589955,2.1318639769,3.02620183052,18.5167505625,1.20841058792,2.17928946086,5.82446912951,3.89740630058,2.08449108366,2.29679388542
2.22032015055,6.64840522685,2.17672783084,9.77039244769,5.20961032868,9.96530746887,2.2483049088,13.8092033101,5.20960653424,2.1452590761,2.14303089278,2.11304323186,3.06569652487
4.16773934489,2.1599603131,4.13130463903,1.99378649573,2.24777250205,3.11804028808,2.18856456185,2.06707857184,2.19858363092,4.04604583926,3.36682503258,1.288609785,2.78544361793
2.41137374764,2.14153578473,1.96449094713,1.67558316976,2.18410670041,1.98430865901,2.88629220666,1.08004891447,2.20852077895,2.13836358491,2.02737795227,1.60154176479,1.65129256979
3.60700358164,2.35708921402,2.49647524294,2.26504175171,2.74860452645,2.00086158346,1.98963324886,2.24059797263,2.77075942872,3.29848414598,2.37973084874,3.02884849035,1.72274899178
2.28674798522,2.2562681368,1.98531293902,4.03202031992,2.38301169875,3.96052188287,2.50825235077,5.40009240722,2.29967846063,2.23854659002,1.97891626639,1.31528555116,1.87909046468
2.30439524574,2.42938191957,2.09353638267,2.22768835786,2.50900898415,2.02411766589,3.48586234939,3.14533669796,2.66415534383,2.20998152563,2.26886611182,2.60827496525,1.89360802688
2.39029143148,2.16421277181,2.95341763752,1.92545282452,2.2267861663,2.54497151035,2.09058923785,2.07791234975,2.36099842515,2.5265594348,2.61344327165,1.65954951465,2.20365186937
2.19993117601,3.04482053776,2.15249459825,2.69188325457,2.79863752123,2.14234656176,1.83958994101,2.46430058564,2.8577766205,2.17253836778,2.10011031931,5.31017575203,1.74770144934
2.6336765651,2.12405574627,2.65147736231,1.88145754505,2.16744496857,2.03407649334,3.07467945729,3.57729808628,2.18425443549,2.51728177684,2.78812164283,1.28640490603,2.3863853601
2.28478080324,2.44462839852,2.00424916575,2.27214897421,2.43266476496,2.10068185644,2.18635033652,2.60835840259,2.50706093581,2.19768271459,2.06809077765,3.19931734687,2.55198624303
2.73607449732,2.13637885985,2.52663343775,1.8248571834,2.17006087198,2.60813310421,3.90402664138,1.75825143529,2.16982691546,2.7024735398,2.63627918797,3.91335262557,1.65071729898
