full:0.1,full:0.2,full:0.5,full:1.0,mix1:0.1,mix1:0.2,mix1:0.5,mix1:1.0,mix2:0.1,mix2:0.2,mix2:0.5,mix2:1.0,GAUS:,WARP:
1.66085574763,1.66555792844,1.67310331985,1.66334783803,1.78507868871,1.68027099015,1.80184696691,1.39545096095,1.65268290999,1.66656917212,1.78892671322,1.4116620036,1.81183558591,1.55951481094
1.41844389148,1.41040414727,1.40813784215,1.40510140808,1.40358908853,1.39693339506,1.4022676723,1.40619443871,1.40432534458,1.3970379195,1.40126247659,1.40509860956,1.7663714357,1.39009396797
2.30835847065,2.30230655301,2.29806513164,2.29556512993,2.29115134464,2.28476315958,2.3044916478,2.34736981332,2.29456222852,2.28632820223,2.30229930269,2.34475059286,1.65482385655,2.2832050028
2.05515570445,2.04634127562,2.0407254984,2.03577345831,2.05254042767,2.05071855906,2.08652981135,2.07007778035,2.05172466139,2.04787023057,2.08659285139,2.06494322124,1.77757494271,2.03445897191
1.80046122101,1.78933347613,1.79993645122,1.81313900416,1.80336371979,1.78926326645,1.73334953101,1.64879711593,1.80039576842,1.78713922794,1.72938132979,1.66476077592,2.36818294511,2.0718034545
1.39738013843,1.38953300648,1.38554437041,1.38241309945,1.37912065741,1.37651464066,1.40570908884,1.45496992767,1.38447583296,1.37720108677,1.40532922608,1.45143917232,1.65493842539,1.38121647957
2.6954263769,2.68319930295,2.69126673531,2.65033956125,2.84850323413,2.86303651033,3.10090586395,3.07962372488,2.88594569533,2.85873297832,3.10503143715,3.12986825378,2.04796351895,2.03742421002
1.37117699183,1.39944300802,1.40451062061,1.40476548077,1.35109505474,1.33573003548,1.24341985605,1.21048270219,1.33607819102,1.32589212374,1.24406357947,1.20946405638,1.71531586932,1.44292053561
1.75848461375,1.7392976366,1.73577909331,1.73284153904,1.73489883883,1.72144027063,1.77311038738,1.8133795035,1.75419058754,1.72224313485,1.77052789368,1.81004428348,1.66822887381,1.72656860561
1.75736835158,1.77224851964,1.78172792283,1.79208064026,1.74983739277,1.7645097554,1.7710119695,1.84463425199,1.76440039161,1.76890130737,1.76753052376,1.8259624404,1.93840872424,2.02918505496
2.09610110419,2.12649104817,2.14256330361,2.15168085783,2.08995384567,2.07695463372,1.94903056066,1.91936013417,2.06034930597,2.0546280145,1.95342921437,1.91929651863,1.67556701289,2.14088940023
1.06702723407,1.06041549584,1.06420734475,1.0572814743,1.05493373836,1.05526499224,1.06264297404,1.09481541666,1.05906999672,1.05808494784,1.05779170526,1.09054797833,1.70935935589,1.01008103146
1.18388811972,1.17939442738,1.17683886551,1.17555186934,1.16836867778,1.16277411034,1.17574428699,1.21892144994,1.17399780039,1.16377759003,1.17450316001,1.2159520705,1.65219373839,1.1613339905
2.34452220902,2.34954237749,2.34060390862,2.35254499756,2.3736487667,2.41005219593,2.4819284281,2.63118834105,2.41252267234,2.41537615489,2.49845894566,2.63178558806,2.02765851899,2.34308473063
1.20687648911,1.20849829542,1.20741954132,1.20778660889,1.18602986504,1.17559854608,1.17092266542,1.19941660826,1.18838675296,1.17310034612,1.16936098129,1.19550869939,1.66154849514,1.18513518507
1.8320126435,1.84614188905,1.84998261126,1.8395367192,1.88353450157,1.87137114987,1.92585664139,1.87979429006,1.90349057493,1.87980462145,1.92661770333,1.9022421479,1.87940289321,1.60776717397
2.7622972437,2.73102631414,2.72822650522,2.72565292246,2.80744513399,2.79970923043,2.9259094477,3.08194332973,2.79416020885,2.81062905359,2.92490581951,3.07159222201,2.06199896224,2.55279103965
1.46318885517,1.47894742688,1.48443331902,1.4738927089,1.47217575341,1.45977555713,1.40413770569,1.41460186237,1.45994119485,1.45854595729,1.40391921824,1.40812077585,1.68009621275,1.22576562497
1.33277428712,1.31566747447,1.30874160111,1.30270780105,1.31099059679,1.32234488967,1.39313037453,1.5127216222,1.32969413198,1.33480704568,1.3903340553,1.50054151302,1.73707822492,1.21753180693
1.1910030108,1.18708151415,1.18517388397,1.18517598667,1.17859550516,1.17008740571,1.17796064146,1.19739729325,1.17879351664,1.16943103792,1.17630524608,1.19465241575,1.69197886012,1.19020071241
2.13543951534,2.14229500816,2.13647751018,2.1323548078,2.12843088059,2.13016167435,2.14943642967,2.19385665536,2.12642246781,2.12861387509,2.1500134982,2.18408560699,1.75289818711,2.07991608741
1.53571659776,1.52969579203,1.52289581221,1.52754033278,1.53547786565,1.54038554399,1.5947184039,1.64223289283,1.5445586011,1.54090508453,1.59852953526,1.64160555397,1.7813346004,1.56925179051
1.33662701794,1.32052527794,1.31636796619,1.29290411043,1.37119229569,1.34652630994,1.48247707555,1.55855217911,1.37822611897,1.33994993212,1.48269703029,1.57775931231,1.7337746449,1.04606965094
2.07772800749,2.0246158902,2.02466552764,2.02180619976,2.03503989199,1.96645860722,1.97580093536,2.00856512968,2.06943145346,1.98844335575,1.96719051518,2.00274754856,1.72821111527,1.99412615294
2.70800451253,2.6997169376,2.69109019036,2.69468455535,2.68582462283,2.68116238428,2.71073996027,2.79107407305,2.69389315599,2.68586914736,2.70420958445,2.79040838592,2.38655927634,2.79783873418
1.12215151749,1.11846846409,1.11697487825,1.1150025491,1.10966860942,1.10233660308,1.10893834905,1.1356739629,1.11089049237,1.10210646744,1.1073805493,1.13264699223,1.65745262515,1.09488585506
1.45675361669,1.45578325004,1.45033738232,1.44342289087,1.42174149399,1.40194133468,1.3711863633,1.42335493723,1.41679821792,1.3961656372,1.37070187861,1.41282035624,1.75599748483,1.37934902809
1.46295711203,1.44960435789,1.45385733281,1.46290491781,1.47192335822,1.47534569314,1.55998990887,1.6282460332,1.46872511545,1.47565766169,1.55622118256,1.61927940506,1.97276980175,1.44949265088
1.95440489494,1.93664363591,1.93360587588,1.92957412932,1.9516318779,1.96319640084,2.05307177687,2.15513277306,1.9474025093,1.96976942425,2.05124933899,2.14315755879,1.73994445455,1.77519237171
1.27420287331,1.27188371717,1.27098067199,1.26682204559,1.26585018198,1.25378717761,1.25977009071,1.26575983352,1.26139254841,1.25469260324,1.25663269969,1.26236131619,1.7016372079,1.20230049931
2.97852551341,3.0429890144,3.06814671049,3.06789414286,3.0423116178,3.03761800416,2.92009110028,2.65411781956,3.03882768431,3.03578693552,2.92337959416,2.69630834631,2.41136469439,3.15584968408
2.40611266935,2.37797017939,2.39394248782,2.39864406227,2.42509628639,2.42529537107,2.4360825604,2.33829793927,2.44111426027,2.44414930021,2.4353482398,2.35188835211,2.89013449385,2.47219262405
1.67883323658,1.65685751052,1.65401631994,1.65122985814,1.66450573231,1.66577743591,1.68642179605,1.66414667085,1.6736409558,1.66395742743,1.68176110889,1.66781473093,2.09436664045,1.65727954632
2.72458308449,2.69172811818,2.68330461752,2.67257979306,2.72137224626,2.70480392228,2.77561907005,2.64673105921,2.76848781311,2.72831162678,2.77360857272,2.65922762974,2.32978077092,2.66264621465
1.00723853891,1.00250097139,1.00074939943,0.99881089493,0.991718557724,0.984669073093,0.990213628933,1.00681276862,0.995429122502,0.985682822221,0.987211901783,1.00463309794,1.68083840013,1.01200814425
2.5666659406,2.56141675146,2.5476314871,2.53521046348,2.54721885419,2.55018748645,2.61806538396,2.8294986519,2.568907641,2.56222302914,2.62200022835,2.79210983798,1.72591478101,2.42040300349
1.46376483181,1.46949309989,1.46670874167,1.46240874122,1.44132888339,1.42917321815,1.39227549047,1.39610710469,1.436916528,1.42385178135,1.39075554136,1.39433400425,1.77459503689,1.41516316282
2.66841055314,2.63247224488,2.62737828438,2.61420926112,2.67004418319,2.62600677571,2.66053461911,2.73013047467,2.66192578834,2.63826135703,2.6670272675,2.713962824,1.71507622798,2.97096158627
1.19788355602,1.2014716162,1.20759283686,1.20455956093,1.18986504168,1.17992530387,1.14380874633,1.13568009598,1.18532132979,1.17943944968,1.14047662097,1.13345731748,1.71197213688,1.17377064041
2.03907379558,2.02959190935,2.0209871432,2.01346007614,2.02219151277,2.01487007614,2.05884294878,2.15220276828,2.03525047078,2.02156482268,2.06005424469,2.13331488188,1.70301146808,1.9588418894
1.19599693148,1.1973423314,1.19696353008,1.19735616202,1.17779416545,1.17216014805,1.17366759318,1.19878545305,1.18116776886,1.1718115783,1.17228274639,1.19710767871,1.73350245047,1.17941229671
1.200603253,1.20311634511,1.19646582004,1.19580064753,1.19864620995,1.18913529579,1.19668824363,1.24365923113,1.19802810421,1.18766633563,1.19967191035,1.23884746294,1.65271654551,1.11728194758
1.81504311867,1.80089677442,1.79125679116,1.78811162916,1.80322615691,1.80168135814,1.84385804552,1.89269584723,1.81837786157,1.80403884748,1.8428258112,1.88057823132,1.66883896155,1.7731546807
1.65083022939,1.68318331762,1.6892310165,1.68975008399,1.66753207594,1.61859635305,1.50818280404,1.42354841915,1.62670711492,1.60805538877,1.50712885523,1.43689031202,1.98752413295,1.84703075925
1.86703046916,1.85562582224,1.85675466813,1.8657536425,1.85864472744,1.87548725462,1.87266205565,1.92500707055,1.88380950746,1.87209511795,1.87101059733,1.93532863132,1.9130638671,1.6722650645
1.19538284078,1.19063539116,1.1878282403,1.18657633355,1.17997829956,1.173786904,1.18259712891,1.21054740147,1.18248465791,1.17414027397,1.18094669827,1.20696780065,1.68919041199,1.2044848796
1.27044250718,1.28489473865,1.28448143056,1.28394117569,1.26405678075,1.2476854693,1.23648648819,1.23271828901,1.26696641759,1.25140139908,1.23429610722,1.23295890098,1.67755357578,1.26337485307
2.5996549713,2.61382535736,2.61097027036,2.61164902326,2.60004233276,2.59373131223,2.56271265875,2.55459349304,2.58654159666,2.58518934228,2.56193125701,2.55299797795,1.958722503,2.64792894304
2.32884050467,2.32478736246,2.31476487617,2.31202751963,2.31464980568,2.32152854118,2.3765617143,2.38184074329,2.33619286153,2.32573962638,2.36950262368,2.38466484325,1.77593760495,2.31449957548
1.06016155482,1.05229666915,1.04986157999,1.04584213388,1.04199992129,1.03764091307,1.04341735664,1.05547084495,1.04377226976,1.04095700456,1.0383485766,1.05265132591,1.70075647332,0.999598580222
4.27629760758,4.29791632921,4.29239562593,4.28896065969,4.33964037986,4.38997602824,4.45213070051,4.60575683215,4.36156143108,4.39905048468,4.47017414276,4.59654205893,2.65717556802,3.87097965983
1.18852663368,1.18104903763,1.17791447669,1.1748235969,1.17627015297,1.16812337037,1.19681252143,1.25541586557,1.177270599,1.16954284536,1.19396418308,1.24940009902,1.65165145906,1.16570555343
2.16528875757,2.16044360694,2.15701587121,2.15606477833,2.14205936269,2.13566127908,2.14432828915,2.17653107282,2.14612327947,2.13454897746,2.1424718486,2.1730925869,1.74739775937,2.16056814564
3.56808023911,3.58497888596,3.58683704476,3.60198869271,3.57818093996,3.58786253682,3.47846481432,3.37988684984,3.60680758462,3.58013988176,3.47996475384,3.3904465385,2.86857594076,3.85099050151
2.64580614768,2.68648985544,2.7248139267,2.73929153593,2.6658618174,2.6532512939,2.47152358366,2.23841297518,2.58676970471,2.63259547573,2.48064931328,2.25072642747,4.5134241226,2.83077267274
3.8713770665,3.88218876388,3.87474690509,3.87907777332,3.90872158377,3.95339657275,4.03061629977,4.1049966434,3.92504345286,3.96376886462,4.03891156309,4.08360644485,4.2810111272,3.81200597453
1.22278521255,1.22081574363,1.21527956803,1.21540478786,1.20782283906,1.19588613293,1.18741577615,1.19555140089,1.20974316153,1.19252942781,1.18557208088,1.19271280906,1.71158597217,1.16865949103
1.25825350621,1.25318473151,1.25244537583,1.25501427518,1.24558786585,1.23416067436,1.222716822,1.19237984611,1.24186106997,1.23334820488,1.21707522315,1.19321027463,1.78806036999,1.37409849623
1.44654680454,1.45040532884,1.45552379782,1.46036232787,1.44709184262,1.43038035673,1.38986231506,1.33716404824,1.43501577771,1.42587399992,1.38563794684,1.33969158644,1.84245871104,1.58187611798
1.73882791155,1.70765963421,1.70860766429,1.70618133542,1.74793874122,1.75106618257,1.86658308944,2.02992882957,1.75574910998,1.76365729244,1.86085295049,2.0086761738,1.85494067329,1.55814524744
1.4816925511,1.47508934858,1.47785186606,1.47814750386,1.47077028633,1.46311931125,1.47563996921,1.50260821085,1.46941412771,1.46369120262,1.47427515056,1.49759732031,1.95873806975,1.46082830048
1.60433500946,1.63380306381,1.63185112693,1.64694112432,1.61749222942,1.59204791301,1.45965357902,1.34124924463,1.59390121345,1.57964277234,1.46909425026,1.3485953576,1.79656346016,1.73866796861
4.43916236534,4.41972937612,4.40947722492,4.39431074772,4.5091229454,4.50271354357,4.48718882789,4.33807982886,4.44447445422,4.49045002244,4.49099768538,4.33156096291,4.16812951897,4.84905265689
1.41985735909,1.41929613978,1.42224824129,1.42913578191,1.41659689276,1.40009941213,1.36706584811,1.30754319899,1.40483679789,1.3980261537,1.36086339782,1.31025193333,1.86164608026,1.55084127226
1.73710727504,1.73662217181,1.73268449974,1.73127680974,1.72689802049,1.71831858702,1.72088697236,1.74160774529,1.72598584157,1.71579042672,1.71928102925,1.73863225126,1.65597876699,1.71962969076
2.7058257124,2.74622346619,2.74242830656,2.7670525381,2.75029915725,2.73621849832,2.58576311666,2.3820972398,2.71988241427,2.72297389811,2.60038234703,2.39771453107,2.06765515439,2.86275430642
1.16290851357,1.15818286271,1.16595875967,1.16170306253,1.14406519802,1.14296938158,1.13471585264,1.10594249417,1.14833213733,1.14354239842,1.12938120668,1.10633152602,1.72434260248,1.31382451978
1.41995845517,1.42362487485,1.41284329024,1.40613362432,1.40839340236,1.39572902515,1.3833424243,1.38226070349,1.42757826497,1.39036139008,1.38621616671,1.39160313176,1.83721745675,1.45178640577
1.28821762806,1.29712373557,1.30196940904,1.29152741307,1.28431677458,1.27503311403,1.22880973647,1.25409828564,1.27766966968,1.27531125681,1.22862760185,1.24742448951,1.66701114616,1.08557359614
2.12897293774,2.15295744433,2.15503368234,2.15554753777,2.12559643833,2.12963047689,2.08028633711,2.01886580445,2.10069996211,2.12936682117,2.08366744936,2.01577614087,1.98973180967,2.17570088335
1.64960141088,1.64811030052,1.65281387177,1.67133836824,1.66399576123,1.645164181,1.62759472933,1.55789925156,1.64572721621,1.63937708093,1.62428316618,1.56218613365,2.07779649732,1.84869437695
1.69014182917,1.66953351919,1.66909831449,1.67031500874,1.69604054561,1.71236272342,1.80248209571,1.84731701721,1.70930865253,1.72138741245,1.80192038215,1.84036396948,2.30446367307,1.78557168981
1.77215921823,1.80753130635,1.80099597668,1.7953872897,1.82029542576,1.80196903221,1.65926868937,1.45578989912,1.75228480879,1.79270551194,1.67023052816,1.47060863777,2.22602539442,1.87822898807
1.2325842169,1.22215258391,1.219379839,1.21764909499,1.210165863,1.18994536241,1.19696758814,1.21197755886,1.21139044845,1.18816138675,1.19406812058,1.20790173045,1.70518915055,1.30211156793
1.21163895288,1.2086187201,1.20567268117,1.20430504252,1.18893135428,1.17868023692,1.18552961535,1.21073765612,1.18877691322,1.17730564391,1.18381711781,1.20774896221,1.67223470015,1.19211860957
1.45484667825,1.43770663958,1.43725290445,1.43210477874,1.44699283861,1.43560664016,1.47278039725,1.52554024025,1.45992235832,1.44321816547,1.47163881012,1.52653718621,1.79670330182,1.37606040609
1.22401572465,1.22123458471,1.21889139755,1.21878853569,1.21218787944,1.20169749112,1.19247217127,1.19209516784,1.21162230571,1.20096446397,1.18923863905,1.19150954392,1.72461577584,1.23317606304
5.00299427968,5.00117578827,5.00639199326,4.98432780015,5.06664926116,5.10437355694,5.16349930428,4.97234718867,5.03633804418,5.11661480736,5.17224715581,4.96247496023,5.11336925269,5.14333016163
1.51908375862,1.51071273537,1.51542490958,1.52289499285,1.50844671916,1.49999868685,1.47376946368,1.38278945813,1.50314511323,1.49572176296,1.46661677567,1.39098783573,2.02284602869,1.89528107903
2.99689214871,2.98459185735,2.96283504442,2.95787610548,3.01987415151,3.02591151175,3.1232076741,3.30594927088,3.04238270691,3.02431807724,3.12656653602,3.2776297948,2.41544655719,2.79031999847
2.09145247759,2.09541736376,2.08973348352,2.08417657898,2.07701123337,2.07823816154,2.09533975881,2.14397517357,2.07833804509,2.07882722305,2.09650621219,2.13432082749,1.67701863417,2.00875262451
1.99091696043,1.9901904196,1.98803682635,1.98561566997,1.97685281441,1.96890699825,1.97485463787,2.01132325252,1.98467351947,1.9693046982,1.97440930037,2.00532403401,1.6805096672,1.96745820256
4.2771564672,4.2985148599,4.32566382759,4.30799269117,4.32167554985,4.38281690807,4.44825410123,4.27388447818,4.3046201472,4.41525336851,4.45866353861,4.26214143479,3.55024879949,4.37465627442
1.1917715335,1.1839310028,1.17982788291,1.17806748873,1.17590168144,1.17076397415,1.19436345186,1.25675972611,1.17877719005,1.17171116221,1.19291166795,1.24746919519,1.65451043734,1.15626291799
1.50335206511,1.55706803662,1.56171236647,1.57367211563,1.41683017615,1.40580225427,1.21878924078,1.21315244851,1.39633044608,1.35048760338,1.21893187013,1.20860724286,2.1043669615,1.86622639557
1.31564832524,1.30713109497,1.30182702201,1.29913864997,1.30728811812,1.29234253565,1.31972262263,1.38876557677,1.3115967775,1.29896943355,1.3159590594,1.38370709475,1.66186009181,1.20325461971
1.73532447333,1.72891708117,1.72481605018,1.72271377971,1.71325901073,1.70476611646,1.71171733323,1.73457257639,1.71997263242,1.70480708577,1.71011487665,1.73197386365,1.8184978748,1.7030221914
1.99620925696,1.9859178465,1.98101317474,1.9803829378,1.9774301182,1.960477991,1.96320515575,1.98749127459,1.96747928962,1.95422406323,1.96154560754,1.98451567335,1.66712711394,1.96399483382
1.21096628658,1.20470607209,1.19995271978,1.19516311535,1.19366313411,1.18798551961,1.22525289889,1.30395785837,1.20185108485,1.19267074198,1.22297961798,1.2966689902,1.66005449673,1.16781633294
1.82836578382,1.80871237376,1.80578510549,1.79995666283,1.82355480981,1.8400246916,1.91372498385,1.99307657024,1.84804058131,1.85505147015,1.9135740316,1.98539942114,2.06189377754,1.78462705
1.29390532065,1.29165661354,1.28314136717,1.285133039,1.29284828598,1.28740377848,1.31696816895,1.34167201534,1.2949878592,1.28640102151,1.31946241397,1.34064377432,1.67939788555,1.27769869051
1.31150535765,1.32285683233,1.31764151107,1.32465120147,1.31521195763,1.29760908951,1.24708313689,1.19714310209,1.29899179818,1.29014648994,1.25242198116,1.1997567109,1.72168428192,1.37456130508
4.39757206131,4.4122402764,4.44299246554,4.48808902132,4.45509404647,4.49052738113,4.37308087564,4.13507023133,4.47763669768,4.51401648277,4.37598044321,4.16638185472,9.31948084598,4.56069798547
4.54748621662,4.56138085373,4.60779512342,4.6012483847,4.6008147843,4.64751847934,4.49742283339,4.14456565191,4.57407765378,4.64951085494,4.48577058509,4.17006602153,2.54948964888,4.96079147422
1.20767281934,1.20437885037,1.20501540639,1.20408800952,1.18559138413,1.17462837578,1.1834902971,1.22530901851,1.18536348462,1.17564748251,1.18212107093,1.22162946072,1.66809505295,1.17593471521
5.95006567027,5.93956073082,5.93141015587,5.92027017329,6.04695017867,6.11014764751,6.22286435065,6.1669332761,6.0655951865,6.12212668995,6.23879752319,6.14571244236,8.19169636897,5.72362648437
1.22735348579,1.21789336114,1.21403287399,1.21248844246,1.21390376123,1.2071527785,1.23756465765,1.25217862639,1.21706531215,1.20871649683,1.23444912114,1.25035875774,1.81306473855,1.2132796378
1.19179981806,1.18718396602,1.18414734565,1.18249404082,1.17730715633,1.17168983831,1.18438826829,1.21747948578,1.18062514984,1.1721424101,1.18322202646,1.21367806123,1.66656349197,1.1726057441
1.01306331727,1.01477758727,1.01006736736,1.01144785143,1.00792106275,0.994716738143,0.993593028566,1.01487068561,1.0048070063,0.993201577528,0.994432212367,1.0123684959,1.65586186854,0.986888681747
2.89085995296,2.87306622275,2.88574082436,2.87049687229,2.92521321082,2.91516653654,2.97757392383,2.8031020583,2.88997823237,2.92969095818,2.97868780599,2.79796685571,2.44384705721,3.20843955416
5.50620589904,5.51795675236,5.51420884496,5.48308666558,5.57263887805,5.66453457424,5.77097467344,5.91350506728,5.59898525048,5.67946904066,5.79373532152,5.90675979271,3.79365012419,5.00822763196
1.80976890255,1.81654490782,1.83005606458,1.83251151911,1.81257204504,1.80231226678,1.72237876592,1.61073290247,1.79378974328,1.79962750098,1.7159787061,1.61698873831,2.03552230649,1.99058182133
1.5056881622,1.4908129293,1.49621365116,1.49076387985,1.49199960986,1.49572922367,1.55584229258,1.67047216256,1.49653681724,1.50581020479,1.55897814355,1.66203666357,1.72195550491,1.61828036476
1.44883550185,1.46441486578,1.46306852199,1.45705309058,1.44537320835,1.4445563577,1.43781815268,1.4017267139,1.43942418914,1.44622137719,1.43759563048,1.40447143189,1.92310741221,1.35931197381
1.85548094437,1.87825722099,1.89161748872,1.89822652087,1.87387810031,1.85141025436,1.74276641872,1.64850201579,1.84920705842,1.84413145675,1.74064721528,1.65305040111,1.97971456281,1.98233828539
1.18370442343,1.17829359129,1.17556038422,1.17337797554,1.16846573014,1.16075930692,1.17743036935,1.2223103006,1.17071989703,1.1609235395,1.17528221998,1.21683011727,1.67066594571,1.15607558877
2.30463886121,2.30345252,2.29975899855,2.29858423058,2.28746391325,2.2818417227,2.28981947932,2.33628910419,2.29524764207,2.27972360915,2.28839284317,2.33021339363,1.65428240767,2.29192480498
1.11824206813,1.11411159171,1.11228228474,1.1099903834,1.10550616648,1.09903472936,1.10931463567,1.13860454382,1.10772538877,1.0990438374,1.10793220132,1.13568049933,1.65092061203,1.08518120642
1.81764695408,1.8158925846,1.8173489199,1.82897410941,1.83275457938,1.81491318447,1.78720057823,1.6834564747,1.81442036073,1.80983533568,1.78038592755,1.6922851637,2.09567753404,2.0099148234
1.66426837744,1.66634867574,1.66322176772,1.64423074772,1.70995803651,1.69613302734,1.77891642124,1.78846706155,1.73385464829,1.69498288398,1.78114125929,1.81090540199,1.85319840613,1.43927277815
4.85336817743,4.64960128953,4.6497366414,4.62384875998,5.24546923028,5.53775237682,5.49750998161,3.73656253148,5.16067410671,5.15810021182,5.53230734044,3.90838003729,5.63977407414,3.96076181444
1.22605362415,1.21570960568,1.21458838672,1.21246974806,1.20754986066,1.20325316067,1.22444561646,1.25606642079,1.20840178705,1.20256888299,1.22326743581,1.25121388006,1.66032268436,1.18645678568
1.17553501075,1.17509820843,1.17029497653,1.17052462989,1.16813901418,1.16247912815,1.17607103901,1.23002874264,1.171297593,1.16128649639,1.17853946692,1.22614874261,1.65886532461,1.12722286295
1.8503763171,1.83868935802,1.82603583089,1.8244880458,1.84940746159,1.86604119012,1.94396157293,1.99389753105,1.85934935197,1.86831104834,1.94840871172,1.99367887883,1.94881857721,1.83715573143
1.45525245381,1.46122604657,1.45817022586,1.45612623621,1.4363823125,1.42982443447,1.40694716517,1.4206396214,1.437856126,1.42635906234,1.4046202623,1.41750787367,1.86985936909,1.43375350538
1.54839156057,1.56501351551,1.57626053946,1.5713899257,1.5593128357,1.54831092233,1.47506334959,1.47039970115,1.54590480308,1.54939810823,1.47383695966,1.46473884009,1.72429235695,1.3259264963
1.40793630309,1.38860644885,1.38063895763,1.37449963768,1.38980722785,1.3997045623,1.48231423231,1.54831011219,1.41365337509,1.41381180495,1.47853258073,1.54163866792,1.72714320546,1.28291930545
1.22258925337,1.21656074666,1.21510983543,1.21114203805,1.19404930678,1.17913524808,1.18718788119,1.26277340788,1.19690456807,1.17721502727,1.18457781911,1.25119431316,1.70431446941,1.199711008
1.6866105465,1.67450549525,1.67445043214,1.67375905796,1.6761561034,1.6892418862,1.73578680649,1.85408852694,1.70053454455,1.69584399261,1.7356620058,1.8538851797,1.77884779627,1.4986613488
