m,model_sp,v,x
0.120661319837,mix1:0.1,1.68807171119e-05,1934.97246301
0.120623536273,mix1:0.1,1.68751714296e-05,1935.10944932
0.120585737911,mix1:0.1,1.68698883224e-05,1935.24643562
0.12054790713,mix1:0.1,1.68648663708e-05,1935.38342192
0.12051002646,mix1:0.1,1.6860103876e-05,1935.52040822
0.120472078581,mix1:0.1,1.68555988499e-05,1935.65739452
0.120434046324,mix1:0.1,1.68513490051e-05,1935.79438082
0.120395912677,mix1:0.1,1.6847351745e-05,1935.93136712
0.120357660782,mix1:0.1,1.68436041544e-05,1936.06835342
0.120319273941,mix1:0.1,1.68401029902e-05,1936.20533973
0.120280735616,mix1:0.1,1.68368446727e-05,1936.34232603
0.12024202943,mix1:0.1,1.68338252763e-05,1936.47931233
0.120203139171,mix1:0.1,1.68310405219e-05,1936.61629863
0.120164048794,mix1:0.1,1.68284857685e-05,1936.75328493
0.12012474242,mix1:0.1,1.68261560056e-05,1936.89027123
0.120085204341,mix1:0.1,1.68240458462e-05,1937.02725753
0.120045419019,mix1:0.1,1.68221495196e-05,1937.16424384
0.120005371093,mix1:0.1,1.68204608651e-05,1937.30123014
0.119965045374,mix1:0.1,1.68189733263e-05,1937.43821644
0.11992442685,mix1:0.1,1.68176799453e-05,1937.57520274
0.119883500692,mix1:0.1,1.68165733577e-05,1937.71218904
0.119842252247,mix1:0.1,1.68156457885e-05,1937.84917534
0.119800667048,mix1:0.1,1.68148890475e-05,1937.98616164
0.119758730811,mix1:0.1,1.68142945264e-05,1938.12314795
0.119716429438,mix1:0.1,1.68138531958e-05,1938.26013425
0.11967374902,mix1:0.1,1.68135556027e-05,1938.39712055
0.119630675836,mix1:0.1,1.68133918694e-05,1938.53410685
0.119587196358,mix1:0.1,1.68133516921e-05,1938.67109315
0.11954329725,mix1:0.1,1.68134243405e-05,1938.80807945
0.119498965372,mix1:0.1,1.68135986583e-05,1938.94506575
0.119454187777,mix1:0.1,1.68138630643e-05,1939.08205205
0.119408951721,mix1:0.1,1.68142055539e-05,1939.21903836
0.119363244655,mix1:0.1,1.68146137018e-05,1939.35602466
0.119317054234,mix1:0.1,1.68150746648e-05,1939.49301096
0.119270368313,mix1:0.1,1.68155751862e-05,1939.62999726
0.119223174955,mix1:0.1,1.68161016003e-05,1939.76698356
0.119175462424,mix1:0.1,1.68166398381e-05,1939.90396986
0.119127219195,mix1:0.1,1.68171754336e-05,1940.04095616
0.11907843395,mix1:0.1,1.68176935309e-05,1940.17794247
0.11902909558,mix1:0.1,1.68181788923e-05,1940.31492877
0.118979193189,mix1:0.1,1.68186159073e-05,1940.45191507
0.118928716093,mix1:0.1,1.68189886025e-05,1940.58890137
0.118877653822,mix1:0.1,1.68192806518e-05,1940.72588767
0.11882599612,mix1:0.1,1.68194753884e-05,1940.86287397
0.11877373295,mix1:0.1,1.68195558172e-05,1940.99986027
0.118720854492,mix1:0.1,1.68195046281e-05,1941.13684658
0.118667351142,mix1:0.1,1.68193042105e-05,1941.27383288
0.11861321352,mix1:0.1,1.68189366685e-05,1941.41081918
0.118558432465,mix1:0.1,1.68183838372e-05,1941.54780548
0.118502999039,mix1:0.1,1.68176272998e-05,1941.68479178
0.118446904526,mix1:0.1,1.6816648406e-05,1941.82177808
0.118390140436,mix1:0.1,1.6815428291e-05,1941.95876438
0.118332698503,mix1:0.1,1.68139478958e-05,1942.09575068
0.118274570687,mix1:0.1,1.6812187988e-05,1942.23273699
0.118215749176,mix1:0.1,1.68101291844e-05,1942.36972329
0.118156226385,mix1:0.1,1.68077519736e-05,1942.50670959
0.118095994957,mix1:0.1,1.68050367407e-05,1942.64369589
0.118035047767,mix1:0.1,1.68019637919e-05,1942.78068219
0.117973377918,mix1:0.1,1.67985133807e-05,1942.91766849
0.117910978743,mix1:0.1,1.67946657354e-05,1943.05465479
0.117847843809,mix1:0.1,1.67904010867e-05,1943.1916411
0.117783966913,mix1:0.1,1.6785699697e-05,1943.3286274
0.117719342086,mix1:0.1,1.67805418904e-05,1943.4656137
0.11765396359,mix1:0.1,1.67749080839e-05,1943.6026
0.117587825923,mix1:0.1,1.67687788192e-05,1943.7395863
0.117520923815,mix1:0.1,1.67621347959e-05,1943.8765726
0.117453252232,mix1:0.1,1.67549569052e-05,1944.0135589
0.117384806374,mix1:0.1,1.6747226265e-05,1944.15054521
0.117315581675,mix1:0.1,1.67389242556e-05,1944.28753151
0.117245573806,mix1:0.1,1.67300325566e-05,1944.42451781
0.117174778672,mix1:0.1,1.67205331843e-05,1944.56150411
0.117103192415,mix1:0.1,1.67104085305e-05,1944.69849041
0.11703081141,mix1:0.1,1.66996414018e-05,1944.83547671
0.116957632272,mix1:0.1,1.66882150601e-05,1944.97246301
0.116883651848,mix1:0.1,1.66761132634e-05,1945.10944932
0.116808867221,mix1:0.1,1.66633203082e-05,1945.24643562
0.116733275713,mix1:0.1,1.66498210719e-05,1945.38342192
0.116656874878,mix1:0.1,1.66356010568e-05,1945.52040822
0.116579662507,mix1:0.1,1.66206464341e-05,1945.65739452
0.116501636625,mix1:0.1,1.66049440894e-05,1945.79438082
0.116422795494,mix1:0.1,1.65884816679e-05,1945.93136712
0.116343137609,mix1:0.1,1.65712476219e-05,1946.06835342
0.116262661699,mix1:0.1,1.6553231257e-05,1946.20533973
0.116181366727,mix1:0.1,1.65344227807e-05,1946.34232603
0.116099251892,mix1:0.1,1.65148133505e-05,1946.47931233
0.116016316622,mix1:0.1,1.64943951233e-05,1946.61629863
0.11593256058,mix1:0.1,1.64731613047e-05,1946.75328493
0.115847983659,mix1:0.1,1.64511061994e-05,1946.89027123
0.115762585986,mix1:0.1,1.6428225262e-05,1947.02725753
0.115676367915,mix1:0.1,1.64045151482e-05,1947.16424384
0.115589330032,mix1:0.1,1.63799737659e-05,1947.30123014
0.115501473152,mix1:0.1,1.63546003282e-05,1947.43821644
0.115412798318,mix1:0.1,1.63283954049e-05,1947.57520274
0.1153233068,mix1:0.1,1.6301360976e-05,1947.71218904
0.115233000094,mix1:0.1,1.62735004843e-05,1947.84917534
0.115141879923,mix1:0.1,1.62448188893e-05,1947.98616164
0.115049948234,mix1:0.1,1.62153227201e-05,1948.12314795
0.114957207197,mix1:0.1,1.61850201303e-05,1948.26013425
0.114863659205,mix1:0.1,1.61539209509e-05,1948.39712055
0.114769306873,mix1:0.1,1.61220367454e-05,1948.53410685
0.114674153035,mix1:0.1,1.60893808635e-05,1948.67109315
0.114578200744,mix1:0.1,1.60559684959e-05,1948.80807945
0.114481453272,mix1:0.1,1.60218167282e-05,1948.94506575
0.114383914108,mix1:0.1,1.59869445959e-05,1949.08205205
0.114285586953,mix1:0.1,1.59513731381e-05,1949.21903836
0.114186475726,mix1:0.1,1.59151254523e-05,1949.35602466
0.114086584556,mix1:0.1,1.58782267484e-05,1949.49301096
0.113985917783,mix1:0.1,1.58407044027e-05,1949.62999726
0.113884479959,mix1:0.1,1.58025880118e-05,1949.76698356
0.11378227584,mix1:0.1,1.57639094462e-05,1949.90396986
0.113679310391,mix1:0.1,1.57247029036e-05,1950.04095616
0.113575588784,mix1:0.1,1.56850049621e-05,1950.17794247
0.113471116389,mix1:0.1,1.56448546331e-05,1950.31492877
0.113365898784,mix1:0.1,1.56042934133e-05,1950.45191507
0.113259941741,mix1:0.1,1.55633653371e-05,1950.58890137
0.113153251235,mix1:0.1,1.55221170279e-05,1950.72588767
0.113045833434,mix1:0.1,1.54805977494e-05,1950.86287397
0.112937694703,mix1:0.1,1.54388594562e-05,1950.99986027
0.112828841599,mix1:0.1,1.53969568437e-05,1951.13684658
0.112719280871,mix1:0.1,1.5354947398e-05,1951.27383288
0.112609019456,mix1:0.1,1.53128914445e-05,1951.41081918
0.112498064478,mix1:0.1,1.52708521963e-05,1951.54780548
0.112386423249,mix1:0.1,1.5228895802e-05,1951.68479178
0.11227410326,mix1:0.1,1.51870913926e-05,1951.82177808
0.112161112187,mix1:0.1,1.51455111279e-05,1951.95876438
0.112047457884,mix1:0.1,1.51042302419e-05,1952.09575068
0.111933148382,mix1:0.1,1.50633270875e-05,1952.23273699
0.111818191889,mix1:0.1,1.5022883181e-05,1952.36972329
0.111702596783,mix1:0.1,1.49829832447e-05,1952.50670959
0.111586371616,mix1:0.1,1.49437152497e-05,1952.64369589
0.111469525107,mix1:0.1,1.49051704572e-05,1952.78068219
0.111352066142,mix1:0.1,1.48674434594e-05,1952.91766849
0.111234003773,mix1:0.1,1.48306322189e-05,1953.05465479
0.111115347211,mix1:0.1,1.47948381079e-05,1953.1916411
0.11099610583,mix1:0.1,1.47601659459e-05,1953.3286274
0.110876289161,mix1:0.1,1.47267240366e-05,1953.4656137
0.110755906891,mix1:0.1,1.46946242045e-05,1953.6026
0.110634968858,mix1:0.1,1.46639818292e-05,1953.7395863
0.110513485053,mix1:0.1,1.463491588e-05,1953.8765726
0.110391465615,mix1:0.1,1.46075489487e-05,1954.0135589
0.11026892083,mix1:0.1,1.45820072821e-05,1954.15054521
0.110145861127,mix1:0.1,1.45584208125e-05,1954.28753151
0.110022297076,mix1:0.1,1.45369231885e-05,1954.42451781
0.109898239387,mix1:0.1,1.45176518033e-05,1954.56150411
0.109773698908,mix1:0.1,1.45007478235e-05,1954.69849041
0.109648686618,mix1:0.1,1.44863562157e-05,1954.83547671
0.109523213632,mix1:0.1,1.44746257726e-05,1954.97246301
0.109397291192,mix1:0.1,1.4465709138e-05,1955.10944932
0.109270930667,mix1:0.1,1.44597628311e-05,1955.24643562
0.109144143552,mix1:0.1,1.44569472689e-05,1955.38342192
0.109016941463,mix1:0.1,1.44574267891e-05,1955.52040822
0.108889336138,mix1:0.1,1.446136967e-05,1955.65739452
0.10876133943,mix1:0.1,1.44689481517e-05,1955.79438082
0.108632963307,mix1:0.1,1.44803384543e-05,1955.93136712
0.108504219851,mix1:0.1,1.44957207964e-05,1956.06835342
0.108375121253,mix1:0.1,1.45152794125e-05,1956.20533973
0.108245679812,mix1:0.1,1.45392025686e-05,1956.34232603
0.10811590793,mix1:0.1,1.45676825784e-05,1956.47931233
0.107985818115,mix1:0.1,1.46009158171e-05,1956.61629863
0.107855422973,mix1:0.1,1.46391027354e-05,1956.75328493
0.107724735207,mix1:0.1,1.46824478724e-05,1956.89027123
0.107593767617,mix1:0.1,1.47311598669e-05,1957.02725753
0.107462533094,mix1:0.1,1.47854514694e-05,1957.16424384
0.107331044622,mix1:0.1,1.48455395523e-05,1957.30123014
0.107199315269,mix1:0.1,1.4911645119e-05,1957.43821644
0.107067358191,mix1:0.1,1.49839933138e-05,1957.57520274
0.106935186626,mix1:0.1,1.50628134296e-05,1957.71218904
0.106802813893,mix1:0.1,1.5148338916e-05,1957.84917534
0.106670253389,mix1:0.1,1.52408073857e-05,1957.98616164
0.106537518586,mix1:0.1,1.53404606221e-05,1958.12314795
0.10640462303,mix1:0.1,1.54475445843e-05,1958.26013425
0.106271580338,mix1:0.1,1.5562309413e-05,1958.39712055
0.106138404193,mix1:0.1,1.56850094359e-05,1958.53410685
0.106005108349,mix1:0.1,1.58159031716e-05,1958.67109315
0.105871706618,mix1:0.1,1.59552533346e-05,1958.80807945
0.105738212877,mix1:0.1,1.61033268388e-05,1958.94506575
0.105604641063,mix1:0.1,1.62603948014e-05,1959.08205205
0.105471005165,mix1:0.1,1.64267325464e-05,1959.21903836
0.105337319231,mix1:0.1,1.66026196076e-05,1959.35602466
0.105203597358,mix1:0.1,1.67883397321e-05,1959.49301096
0.105069853695,mix1:0.1,1.69841808832e-05,1959.62999726
0.104936102438,mix1:0.1,1.71904352432e-05,1959.76698356
0.104802357826,mix1:0.1,1.74073992168e-05,1959.90396986
0.104668634145,mix1:0.1,1.76353734339e-05,1960.04095616
0.104534945719,mix1:0.1,1.78746627533e-05,1960.17794247
0.104401306911,mix1:0.1,1.81255762653e-05,1960.31492877
0.104267732121,mix1:0.1,1.8388427296e-05,1960.45191507
0.104134235783,mix1:0.1,1.86635334111e-05,1960.58890137
0.104000832364,mix1:0.1,1.89512164198e-05,1960.72588767
0.103867536359,mix1:0.1,1.92518023798e-05,1960.86287397
0.103734362294,mix1:0.1,1.95656216023e-05,1960.99986027
0.103601324717,mix1:0.1,1.98930086575e-05,1961.13684658
0.103468438205,mix1:0.1,2.0234302381e-05,1961.27383288
0.103335717351,mix1:0.1,2.05898458805e-05,1961.41081918
0.103203176771,mix1:0.1,2.09599865431e-05,1961.54780548
0.1030708311,mix1:0.1,2.1345076044e-05,1961.68479178
0.102938694985,mix1:0.1,2.1745470355e-05,1961.82177808
0.102806783091,mix1:0.1,2.21615297551e-05,1961.95876438
0.102675110092,mix1:0.1,2.25936188406e-05,1962.09575068
0.102543690674,mix1:0.1,2.30421065378e-05,1962.23273699
0.427980690238,mix2:0.1,0.000412156190668,1851.27246301
0.428880763559,mix2:0.1,0.000405636444541,1851.40944932
0.429774720728,mix2:0.1,0.000399315957966,1851.54643562
0.430662424335,mix2:0.1,0.000393191113902,1851.68342192
0.43154373696,mix2:0.1,0.00038725829533,1851.82040822
0.432418521206,mix2:0.1,0.000381513886561,1851.95739452
0.433286639732,mix2:0.1,0.000375954274536,1852.09438082
0.434147955279,mix2:0.1,0.000370575850146,1852.23136712
0.435002330704,mix2:0.1,0.000365375009544,1852.36835342
0.435849629014,mix2:0.1,0.000360348155476,1852.50533973
0.43668971339,mix2:0.1,0.000355491698596,1852.64232603
0.437522447227,mix2:0.1,0.000350802058799,1852.77931233
0.438347694162,mix2:0.1,0.000346275666543,1852.91629863
0.439165318106,mix2:0.1,0.000341908964168,1853.05328493
0.439975183281,mix2:0.1,0.000337698407217,1853.19027123
0.440777154245,mix2:0.1,0.000333640465747,1853.32725753
0.441571095935,mix2:0.1,0.000329731625635,1853.46424384
0.442356873693,mix2:0.1,0.000325968389874,1853.60123014
0.4431343533,mix2:0.1,0.000322347279864,1853.73821644
0.443903401016,mix2:0.1,0.000318864836681,1853.87520274
0.444663883606,mix2:0.1,0.000315517622351,1854.01218904
0.445415668379,mix2:0.1,0.000312302221087,1854.14917534
0.44615862322,mix2:0.1,0.000309215240535,1854.28616164
0.446892616625,mix2:0.1,0.000306253312981,1854.42314795
0.447617517737,mix2:0.1,0.000303413096555,1854.56013425
0.448333196376,mix2:0.1,0.000300691276411,1854.69712055
0.449039523081,mix2:0.1,0.000298084565883,1854.83410685
0.449736369136,mix2:0.1,0.000295589707623,1854.97109315
0.450423606613,mix2:0.1,0.000293203474715,1855.10807945
0.4511011084,mix2:0.1,0.00029092267176,1855.24506575
0.451768748241,mix2:0.1,0.000288744135947,1855.38205205
0.452426400768,mix2:0.1,0.00028666473808,1855.51903836
0.453073941537,mix2:0.1,0.000284681383596,1855.65602466
0.453711247064,mix2:0.1,0.000282791013538,1855.79301096
0.454338194857,mix2:0.1,0.00028099060551,1855.92999726
0.454954663453,mix2:0.1,0.000279277174593,1856.06698356
0.455560532453,mix2:0.1,0.000277647774234,1856.20396986
0.456155682556,mix2:0.1,0.000276099497104,1856.34095616
0.456739995593,mix2:0.1,0.000274629475915,1856.47794247
0.457313354564,mix2:0.1,0.000273234884212,1856.61492877
0.45787564367,mix2:0.1,0.000271912937122,1856.75191507
0.458426748349,mix2:0.1,0.000270660892076,1856.88890137
0.458966555308,mix2:0.1,0.000269476049488,1857.02588767
0.459494952562,mix2:0.1,0.0002683557534,1857.16287397
0.460011829461,mix2:0.1,0.000267297392088,1857.29986027
0.460517076729,mix2:0.1,0.000266298398636,1857.43684658
0.461010586496,mix2:0.1,0.000265356251464,1857.57383288
0.461492252332,mix2:0.1,0.000264468474824,1857.71081918
0.461961969277,mix2:0.1,0.000263632639254,1857.84780548
0.462419633878,mix2:0.1,0.000262846361995,1857.98479178
0.462865144218,mix2:0.1,0.000262107307365,1858.12177808
0.463298399953,mix2:0.1,0.000261413187102,1858.25876438
0.463719302336,mix2:0.1,0.000260761760657,1858.39575068
0.46412775426,mix2:0.1,0.000260150835458,1858.53273699
0.464523660276,mix2:0.1,0.000259578267125,1858.66972329
0.464906926638,mix2:0.1,0.000259041959656,1858.80670959
0.465277461321,mix2:0.1,0.000258539865564,1858.94369589
0.465635174059,mix2:0.1,0.000258069985984,1859.08068219
0.465979976374,mix2:0.1,0.000257630370734,1859.21766849
0.466311781604,mix2:0.1,0.000257219118343,1859.35465479
0.46663050493,mix2:0.1,0.000256834376038,1859.4916411
0.466936063409,mix2:0.1,0.000256474339696,1859.6286274
0.467228376001,mix2:0.1,0.000256137253757,1859.7656137
0.467507363594,mix2:0.1,0.000255821411098,1859.9026
0.467772949034,mix2:0.1,0.000255525152879,1860.0395863
0.468025057151,mix2:0.1,0.000255246868345,1860.1765726
0.468263614785,mix2:0.1,0.000254984994597,1860.3135589
0.468488550812,mix2:0.1,0.000254738016329,1860.45054521
0.468699796169,mix2:0.1,0.000254504465531,1860.58753151
0.468897283879,mix2:0.1,0.000254282921161,1860.72451781
0.469080949073,mix2:0.1,0.000254072008778,1860.86150411
0.469250729016,mix2:0.1,0.000253870400157,1860.99849041
0.469406563132,mix2:0.1,0.000253676812861,1861.13547671
0.469548393018,mix2:0.1,0.00025349000979,1861.27246301
0.469676162475,mix2:0.1,0.000253308798702,1861.40944932
0.469789817525,mix2:0.1,0.000253132031704,1861.54643562
0.469889306428,mix2:0.1,0.000252958604719,1861.68342192
0.46997457971,mix2:0.1,0.000252787456926,1861.82040822
0.470045590172,mix2:0.1,0.000252617570175,1861.95739452
0.470102292919,mix2:0.1,0.00025244796838,1862.09438082
0.470144645368,mix2:0.1,0.000252277716893,1862.23136712
0.470172607272,mix2:0.1,0.000252105921848,1862.36835342
0.470186140733,mix2:0.1,0.000251931729495,1862.50533973
0.470185210217,mix2:0.1,0.000251754325508,1862.64232603
0.470169782571,mix2:0.1,0.000251572934279,1862.77931233
0.470139827038,mix2:0.1,0.000251386818193,1862.91629863
0.470095315265,mix2:0.1,0.00025119527689,1863.05328493
0.470036221323,mix2:0.1,0.00025099764651,1863.19027123
0.469962521711,mix2:0.1,0.000250793298926,1863.32725753
0.469874195374,mix2:0.1,0.000250581640969,1863.46424384
0.469771223711,mix2:0.1,0.000250362113632,1863.60123014
0.46965359058,mix2:0.1,0.000250134191276,1863.73821644
0.469521282314,mix2:0.1,0.000249897380818,1863.87520274
0.469374287725,mix2:0.1,0.000249651220919,1864.01218904
0.46921259811,mix2:0.1,0.000249395281162,1864.14917534
0.46903620726,mix2:0.1,0.000249129161222,1864.28616164
0.468845111465,mix2:0.1,0.000248852490039,1864.42314795
0.468639309517,mix2:0.1,0.000248564924982,1864.56013425
0.468418802715,mix2:0.1,0.000248266151013,1864.69712055
0.468183594867,mix2:0.1,0.000247955879855,1864.83410685
0.467933692294,mix2:0.1,0.000247633849149,1864.97109315
0.467669103831,mix2:0.1,0.000247299821625,1865.10807945
0.467389840824,mix2:0.1,0.000246953584266,1865.24506575
0.467095917136,mix2:0.1,0.00024659494748,1865.38205205
0.466787349139,mix2:0.1,0.000246223744275,1865.51903836
0.466464155718,mix2:0.1,0.000245839829438,1865.65602466
0.466126358261,mix2:0.1,0.000245443078721,1865.79301096
0.465773980665,mix2:0.1,0.000245033388037,1865.92999726
0.465407049322,mix2:0.1,0.000244610672654,1866.06698356
0.465025593118,mix2:0.1,0.000244174866413,1866.20396986
0.464629643429,mix2:0.1,0.000243725920938,1866.34095616
0.464219234107,mix2:0.1,0.000243263804872,1866.47794247
0.46379440148,mix2:0.1,0.00024278850311,1866.61492877
0.463355184337,mix2:0.1,0.000242300016055,1866.75191507
0.462901623921,mix2:0.1,0.000241798358878,1866.88890137
0.462433763921,mix2:0.1,0.000241283560795,1867.02588767
0.461951650455,mix2:0.1,0.000240755664357,1867.16287397
0.461455332062,mix2:0.1,0.00024021472475,1867.29986027
0.46094485969,mix2:0.1,0.000239660809115,1867.43684658
0.460420286677,mix2:0.1,0.000239093995881,1867.57383288
0.459881668744,mix2:0.1,0.000238514374109,1867.71081918
0.459329063973,mix2:0.1,0.000237922042859,1867.84780548
0.458762532793,mix2:0.1,0.000237317110565,1867.98479178
0.458182137967,mix2:0.1,0.000236699694436,1868.12177808
0.457587944567,mix2:0.1,0.000236069919863,1868.25876438
0.456980019963,mix2:0.1,0.000235427919851,1868.39575068
0.456358433798,mix2:0.1,0.000234773834465,1868.53273699
0.455723257972,mix2:0.1,0.000234107810292,1868.66972329
0.455074566619,mix2:0.1,0.000233429999926,1868.80670959
0.454412436088,mix2:0.1,0.00023274056146,1868.94369589
0.453736944916,mix2:0.1,0.000232039658012,1869.08068219
0.453048173813,mix2:0.1,0.000231327457248,1869.21766849
0.452346205629,mix2:0.1,0.000230604130943,1869.35465479
0.451631125339,mix2:0.1,0.000229869854545,1869.4916411
0.45090302001,mix2:0.1,0.000229124806766,1869.6286274
0.450161978784,mix2:0.1,0.000228369169185,1869.7656137
0.449408092842,mix2:0.1,0.000227603125869,1869.9026
0.448641455385,mix2:0.1,0.000226826863016,1870.0395863
0.447862161602,mix2:0.1,0.000226040568611,1870.1765726
0.447070308647,mix2:0.1,0.000225244432099,1870.3135589
0.446265995602,mix2:0.1,0.000224438644079,1870.45054521
0.445449323457,mix2:0.1,0.000223623396006,1870.58753151
0.444620395072,mix2:0.1,0.000222798879922,1870.72451781
0.443779315154,mix2:0.1,0.000221965288193,1870.86150411
0.442926190218,mix2:0.1,0.000221122813264,1870.99849041
0.442061128565,mix2:0.1,0.000220271647433,1871.13547671
0.44118424024,mix2:0.1,0.000219411982635,1871.27246301
0.440295637008,mix2:0.1,0.000218544010246,1871.40944932
0.439395432315,mix2:0.1,0.000217667920899,1871.54643562
0.438483741259,mix2:0.1,0.000216783904313,1871.68342192
0.437560680552,mix2:0.1,0.000215892149138,1871.82040822
0.43662636849,mix2:0.1,0.000214992842811,1871.95739452
0.435680924915,mix2:0.1,0.000214086171429,1872.09438082
0.434724471181,mix2:0.1,0.000213172319628,1872.23136712
0.433757130118,mix2:0.1,0.000212251470479,1872.36835342
0.432779025997,mix2:0.1,0.000211323805397,1872.50533973
0.431790284494,mix2:0.1,0.000210389504056,1872.64232603
0.430791032652,mix2:0.1,0.000209448744316,1872.77931233
0.429781398845,mix2:0.1,0.000208501702165,1872.91629863
0.428761512742,mix2:0.1,0.000207548551665,1873.05328493
0.427731505266,mix2:0.1,0.000206589464912,1873.19027123
0.426691508562,mix2:0.1,0.000205624611998,1873.32725753
0.425641655953,mix2:0.1,0.000204654160993,1873.46424384
0.424582081906,mix2:0.1,0.000203678277921,1873.60123014
0.423512921993,mix2:0.1,0.000202697126757,1873.73821644
0.422434312849,mix2:0.1,0.00020171086942,1873.87520274
0.42134639214,mix2:0.1,0.000200719665777,1874.01218904
0.420249298518,mix2:0.1,0.000199723673661,1874.14917534
0.419143171583,mix2:0.1,0.000198723048876,1874.28616164
0.418028151849,mix2:0.1,0.000197717945229,1874.42314795
0.416904380698,mix2:0.1,0.000196708514551,1874.56013425
0.415772000344,mix2:0.1,0.000195694906726,1874.69712055
0.414631153794,mix2:0.1,0.000194677269733,1874.83410685
0.413481984809,mix2:0.1,0.000193655749679,1874.97109315
0.412324637861,mix2:0.1,0.000192630490844,1875.10807945
0.4111592581,mix2:0.1,0.000191601635723,1875.24506575
0.409985991306,mix2:0.1,0.000190569325076,1875.38205205
0.408804983859,mix2:0.1,0.000189533697978,1875.51903836
0.407616382692,mix2:0.1,0.000188494891869,1875.65602466
0.406420335258,mix2:0.1,0.000187453042605,1875.79301096
0.405216989483,mix2:0.1,0.000186408284518,1875.92999726
0.404006493737,mix2:0.1,0.000185360750466,1876.06698356
0.402788996785,mix2:0.1,0.000184310571888,1876.20396986
0.401564647756,mix2:0.1,0.000183257878864,1876.34095616
0.4003335961,mix2:0.1,0.000182202800168,1876.47794247
0.399095991549,mix2:0.1,0.000181145463326,1876.61492877
0.397851984083,mix2:0.1,0.000180085994666,1876.75191507
0.396601723886,mix2:0.1,0.000179024519377,1876.88890137
0.395345361314,mix2:0.1,0.000177961161564,1877.02588767
0.394083046852,mix2:0.1,0.000176896044293,1877.16287397
0.392814931079,mix2:0.1,0.000175829289648,1877.29986027
0.391541164632,mix2:0.1,0.000174761018781,1877.43684658
0.390261898166,mix2:0.1,0.000173691351954,1877.57383288
0.38897728232,mix2:0.1,0.000172620408592,1877.71081918
0.387687467677,mix2:0.1,0.00017154830732,1877.84780548
0.386392604734,mix2:0.1,0.000170475166012,1877.98479178
0.385092843858,mix2:0.1,0.000169401101824,1878.12177808
0.38378833526,mix2:0.1,0.000168326231237,1878.25876438
0.382479228951,mix2:0.1,0.000167250670087,1878.39575068
0.381165674713,mix2:0.1,0.000166174533603,1878.53273699
0.379834622333,mix2:0.1,0.000165087168521,1878.67109315
0.378512579747,mix2:0.1,0.000164010221866,1878.80807945
0.377186538336,mix2:0.1,0.000162933043321,1878.94506575
0.375856646615,mix2:0.1,0.000161855745942,1879.08205205
0.374523052699,mix2:0.1,0.000160778442301,1879.21903836
0.373185904273,mix2:0.1,0.000159701244502,1879.35602466
0.371845348557,mix2:0.1,0.000158624264193,1879.49301096
0.370501532276,mix2:0.1,0.000157547612579,1879.62999726
0.369154601631,mix2:0.1,0.000156471400431,1879.76698356
0.367804702265,mix2:0.1,0.000155395738094,1879.90396986
0.366451979234,mix2:0.1,0.000154320735487,1880.04095616
0.365096576981,mix2:0.1,0.000153246502104,1880.17794247
0.3637386393,mix2:0.1,0.000152173147019,1880.31492877
0.362378309315,mix2:0.1,0.000151100778874,1880.45191507
0.361015729444,mix2:0.1,0.000150029505877,1880.58890137
0.359651041378,mix2:0.1,0.000148959435796,1880.72588767
0.358284386053,mix2:0.1,0.000147890675941,1880.86287397
0.356915903618,mix2:0.1,0.000146823333158,1880.99986027
0.355545733416,mix2:0.1,0.000145757513811,1881.13684658
0.354174013955,mix2:0.1,0.000144693323766,1881.27383288
0.352800882882,mix2:0.1,0.00014363086837,1881.41081918
0.351426476961,mix2:0.1,0.000142570252434,1881.54780548
0.350050932049,mix2:0.1,0.000141511580207,1881.68479178
0.34867438307,mix2:0.1,0.000140454955353,1881.82177808
0.347296963997,mix2:0.1,0.000139400480929,1881.95876438
0.345918807824,mix2:0.1,0.000138348259353,1882.09575068
0.34454004655,mix2:0.1,0.000137298392378,1882.23273699
0.343160811153,mix2:0.1,0.000136250981064,1882.36972329
0.341781231575,mix2:0.1,0.000135206125745,1882.50670959
0.340401436695,mix2:0.1,0.000134163926,1882.64369589
0.339021554318,mix2:0.1,0.000133124480618,1882.78068219
0.337641711148,mix2:0.1,0.000132087887567,1882.91766849
0.336262032776,mix2:0.1,0.000131054243959,1883.05465479
0.33488264366,mix2:0.1,0.000130023646019,1883.1916411
0.333503667108,mix2:0.1,0.000128996189043,1883.3286274
0.33212522526,mix2:0.1,0.000127971967372,1883.4656137
0.330747439075,mix2:0.1,0.000126951074349,1883.6026
0.329370428316,mix2:0.1,0.000125933602287,1883.7395863
0.327994311531,mix2:0.1,0.000124919642435,1883.8765726
0.326619206042,mix2:0.1,0.000123909284938,1884.0135589
0.325245227933,mix2:0.1,0.000122902618807,1884.15054521
0.323872492032,mix2:0.1,0.000121899731877,1884.28753151
0.322501111905,mix2:0.1,0.000120900710781,1884.42451781
0.321131199836,mix2:0.1,0.000119905640908,1884.56150411
0.319762866824,mix2:0.1,0.000118914606372,1884.69849041
0.318396222568,mix2:0.1,0.00011792768998,1884.83547671
0.317031375455,mix2:0.1,0.000116944973197,1884.97246301
0.315668432554,mix2:0.1,0.000115966536115,1885.10944932
0.314307499607,mix2:0.1,0.000114992457422,1885.24643562
0.312948681016,mix2:0.1,0.000114022814371,1885.38342192
0.311592079839,mix2:0.1,0.000113057682751,1885.52040822
0.310237797783,mix2:0.1,0.000112097136859,1885.65739452
0.308885935194,mix2:0.1,0.000111141249472,1885.79438082
