total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
645.9760670661926,1,1,{'mog': 15000},0.001,a89f7e60526a847e4cefa30be774ad3ee7bf41f8,,1e-05,0.001,0.1,LogGaussianCox,186,2000,mining,master,True,mix2
