total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
21398.006249904633,0,200,"{'hyp': 10, 'inducing': 6, 'll': 10, 'mog': 50}",0.001,87b4efbf87eb479eff760f9cccb9258a0ffc5274,,1e-05,0.001,0.004,CogLL,930,2000,sarcos,master,True,full
