total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
42340.713551044464,0,200,"{'hyp': 2, 'inducing': 1, 'll': 2, 'mog': 10}",0.001,5edc0d6857cfb1d942b413dea0f2e297c22c9e92,,10,0.001,0.004,CogLL,135725,100,sarcos_all_joints,master,True,full
