total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
103655.93854308128,0,200,"{'hyp': 10, 'll': 10, 'mog': 25}",0.001,a85fdfeab3bd20912baae11372acdecfaf56bbd7,,10,0.001,0.001,CogLL,323,20000,sarcos_all_joints,master,False,full
