objective
2.145935538263745548e+05
2.063615117286993482e+05
1.801782286206937861e+05
1.742142350474996783e+05
1.402980394545560121e+05
1.363827140655625262e+05
1.249917625363802799e+05
1.211919858765410027e+05
1.074438240044291015e+05
1.008246305964860221e+05
9.453219458450828097e+04
9.069287501189176692e+04
8.859859415418023127e+04
8.553471978099398257e+04
8.358863398012498510e+04
8.290889599115953024e+04
8.245693134768765594e+04
8.201579726778352051e+04
8.178043141161186213e+04
8.133656757440966612e+04
8.101255028232307814e+04
8.077637151637303759e+04
8.052078758251256659e+04
8.023696821853905567e+04
7.984294511736462300e+04
7.985351784996477363e+04
7.984294511736462300e+04
2.822449940774488641e+04
1.522789789266337175e+04
6.744200039249270048e+03
3.054145788878958683e+03
1.256910714082272762e+03
4.843428951625695049e+02
1.867565512041198872e+02
9.889691740052523983e+01
8.284923027782372174e+01
8.162265064083737798e+01
8.160141172850751445e+01
8.160138045144333319e+01
8.160138045061717094e+01
8.160138045061717094e+01
-3.201010569458418331e+01
-1.307975793202664363e+02
-1.701349342476369202e+02
-1.914403483384220408e+02
-2.525987179926553381e+02
-2.943429475128697277e+02
-3.408033943708810511e+02
-3.590319741156916393e+02
-3.807748360451400345e+02
-4.090156634179336947e+02
-4.327842218355605723e+02
-4.459498420249720994e+02
-4.561842414868919491e+02
-4.589479214211834801e+02
-4.624275193294240580e+02
-4.653571422891848215e+02
-4.683991856692314286e+02
-4.700988516616609445e+02
-4.722695064151871520e+02
-4.743599377128711012e+02
-4.778387780502824285e+02
-4.756717725976014890e+02
-4.805205989651479399e+02
-4.812380268099830687e+02
-4.822495463213775793e+02
-4.822495463213775793e+02
-3.203783502701686530e+02
-5.151483795242687620e+02
-5.218331040899860227e+02
-5.525635967079534794e+02
-5.722985744838954361e+02
-5.748953400791206150e+02
-5.885480263474487401e+02
-6.087036221486868044e+02
-6.232394165244096484e+02
-6.432272526007188844e+02
-6.591883842178940540e+02
-6.698163269376042308e+02
-6.801415373051864890e+02
-6.853460527206954112e+02
-6.922314167493723289e+02
-6.884689392622593687e+02
-6.950134698206026087e+02
-6.979390178086364358e+02
-7.007515277231318578e+02
-7.032468205033434288e+02
-7.062833804336121375e+02
-7.128778862082368732e+02
-7.145949902647348608e+02
-7.149479826053308216e+02
-7.165046822703836824e+02
-7.165046822703836824e+02
-6.071282591435151517e+02
-7.326770356012794991e+02
-7.327878815663655132e+02
-7.327907446905287543e+02
-7.327907451030242783e+02
-7.327907451030251877e+02
-7.327907451030251877e+02
-7.950513392449879575e+02
-8.364331084645971259e+02
-8.541258878719437462e+02
