total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
9671.732889175415,0,200,"{'hyp': 10, 'll': 10, 'mog': 25}",0.001,e9937eb5130531ee5f0a59d3e5ee7d7157392db8,,1e-05,0.001,0.001,CogLL,351,100,sarcos,master,False,diag
