total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
87684.42635798454,0,300,"{'hyp': 10, 'inducing': 6, 'mog': 50}",0.001,9006b8b7d07f569927c2cb472c2c532ea0d75810,,10,0.001,0.001,SoftmaxLL,373,100,mnist,master,False,full
