total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
36.96577596664429,0,200,"{'hyp': 1, 'll': 1, 'mog': 5}",0.001,30a6e624d6e81f0a3d3479c387e52213ea0394c9,../results/sarcos_01-Jun-2016_19h47m36s_1713/,1e-05,0.001,0.004,CogLL,0,100,sarcos,master,True,full
