objective
1.106307273894057435e+05
1.053879202905071434e+05
8.782171726685311296e+04
3.566981638043648854e+04
2.490182742581050843e+04
9.233082068700481614e+03
4.238693391840693948e+03
1.594831320623236707e+03
-2.220249341217163419e+02
-5.814864215978064976e+02
-7.309039057248389781e+02
-7.914879936918159729e+02
-8.568538642859100491e+02
-9.134890916762414008e+02
-9.846213694285324891e+02
-9.456522876390986312e+02
-1.008737022523469363e+03
-1.042661795444738345e+03
-1.064714431143312822e+03
-1.084544675133515739e+03
-1.097811865019170682e+03
-1.109207142357230623e+03
-1.113866762831415144e+03
-1.115949256745050207e+03
-1.117588337669638577e+03
-1.119256601639016026e+03
-1.119256601639016026e+03
-1.244428311825387027e+03
-1.264793373105433147e+03
-1.267143782084337317e+03
-1.267216799991457719e+03
-1.267216987300760138e+03
-1.267216987314326161e+03
-1.267216987314326161e+03
-1.151005660625769679e+03
-1.270572749479430740e+03
-1.272711316300037197e+03
-1.276292319190059516e+03
-1.279743158549125155e+03
-1.287175372585821151e+03
-1.287993048976483578e+03
-1.288093211278911440e+03
-1.288095003041780501e+03
-1.288094994546229373e+03
-1.288095002549796391e+03
-1.288095002979688161e+03
-1.288095003032547538e+03
-1.288095003040366919e+03
-1.288095003041559494e+03
-1.288095003041750942e+03
-1.288095003041770724e+03
-1.288095003041779364e+03
-1.288095003041785048e+03
-1.288095003041789823e+03
-1.288095003041785276e+03
-1.288095003041786413e+03
-1.288095003041789823e+03
-1.288094997794576102e+03
-1.288095002677898947e+03
-1.288095003041789823e+03
-1.037923204764506409e+03
-1.289506903823973516e+03
-1.289861571027000309e+03
-1.290168863809621598e+03
-1.290521748743941544e+03
-1.290888084724085047e+03
-1.291227887252058053e+03
-1.291460933166156565e+03
-1.291678569504034158e+03
-1.291829638531698038e+03
-1.292016680046773899e+03
-1.292086146767153195e+03
-1.292146765444280163e+03
-1.292190343606300303e+03
-1.292250592920702729e+03
-1.292273581817056765e+03
-1.292297816648964499e+03
-1.292332312065754877e+03
-1.292383781601546161e+03
-1.292461859900900890e+03
-1.292485475589459156e+03
-1.292560888059219906e+03
-1.292588648319162530e+03
-1.292629083347709638e+03
-1.292689648225525616e+03
-1.292689648225525616e+03
-9.427434333099390642e+02
-1.292718298305331018e+03
-1.292718488453966756e+03
-1.292718488459493756e+03
-1.292718488459493756e+03
-5.150969881486548729e+02
-1.293094185716157199e+03
-1.293315370493996852e+03
-1.293372933586816544e+03
-1.293572045855352371e+03
-1.294315971512845863e+03
-1.294476892409395305e+03
-1.294479695622654617e+03
-1.294479703370232301e+03
-1.294479703091426927e+03
-1.294479703370978541e+03
-1.294479703202752944e+03
-1.294479703379031889e+03
-1.294479703210665093e+03
-1.294479703374071278e+03
-1.294479703378751083e+03
-1.294479703379003922e+03
-1.294479703379008015e+03
-1.294479703379021203e+03
-1.294479703379023704e+03
-1.294479703379017337e+03
-1.294479703379035300e+03
