total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
15562.571424007416,0,300,"{'hyp': 10, 'mog': 50}",0.001,5a20a6cbfa2bc18023bde97098007afb912d59fd,,10,0.001,0.004,SoftmaxLL,410,2000,mnist,exp_framework,False,full
