total_time,run_id,max_iter,optimization_config,xtol,git_hash,model_init,ftol,latent_noise:,sparsity_factor,ll,total_evals,sample_num,experiment,git_branch,random_Z,method
41.23512101173401,0,200,"{'hyp': 10, 'll': 10, 'mog': 50}",0.001,73ddf4f1ad84b3a00ebb14d14c2ba15e1975c81a,../results/sarcos_31-Jan-2016_08h33m16s_4493/,1e-05,0.001,0.04,CogLL,nan,2000,sarcos,master,True,full
