objective
-8.193800645892165448e+02
-8.422379951237224986e+02
-9.303531598386913402e+02
-1.229642799979089887e+03
2.642208657872935191e+02
-1.472594766163608256e+03
-1.676099033673575832e+03
-1.703647278361291228e+03
-1.710414292957585303e+03
-1.713943006714224794e+03
-1.723543631577320866e+03
-1.716428211922020637e+03
-1.726052205177309588e+03
-1.726992924116559152e+03
-1.728290220408847972e+03
-1.729595432895093381e+03
-1.729710598706085193e+03
-1.731366418692957041e+03
-1.731604616265138702e+03
-1.731873748191617551e+03
-1.732137863429579738e+03
-1.732159385550178058e+03
-1.732264471836655730e+03
-1.732435173488280270e+03
-1.732497752180020143e+03
-1.732572265774952484e+03
-1.732572265774952484e+03
-1.107595796368887022e+03
-1.741426320035408480e+03
-1.742377356758179758e+03
-1.742588545526900361e+03
-1.742614027064450966e+03
-1.742615072698533368e+03
-1.742615977731414205e+03
-1.742616451131785198e+03
-1.742616498473946194e+03
-1.742616499319865397e+03
-1.742616499321825813e+03
-1.742616499323204607e+03
-1.742616499323647986e+03
-1.742616499323643893e+03
-1.742616499323671178e+03
-1.742616499323673906e+03
-1.742632504863591976e+03
-1.745037104682233576e+03
-1.749939290071975847e+03
-1.748214050672477015e+03
-1.750733601247742627e+03
-1.751045567324238164e+03
-1.751397280452838459e+03
-1.751666427672328609e+03
-1.751911051330727105e+03
-1.752062774408708947e+03
-1.752153021679932408e+03
-1.752237388147882257e+03
-1.752298895627145839e+03
-1.752346201491779993e+03
-1.752375773993317807e+03
-1.752399615589552013e+03
-1.752420375148426047e+03
-1.752459607432291023e+03
-1.752496855879614941e+03
-1.752534386072389225e+03
-1.752520603984473837e+03
-1.752558812514854253e+03
-1.752592012638605866e+03
-1.752614143401650381e+03
-1.752640312192118017e+03
-1.752669404896010747e+03
-1.752669404896010747e+03
-9.624324317426800235e+02
-1.758571166924664340e+03
-1.760272737215780126e+03
-1.760854219758950421e+03
-1.760926125968540873e+03
-1.760936765906671098e+03
-1.760944048741038387e+03
-1.760944842169527419e+03
-1.760944883668082639e+03
-1.760944883915517494e+03
-1.760944883929080788e+03
-1.760944883946348909e+03
-1.760944883947536255e+03
-1.760944883947550807e+03
-1.760944883947556264e+03
-1.760955030769798213e+03
-1.762983625582088052e+03
-1.766434752997664646e+03
-1.765975822401736650e+03
-1.767283120587764415e+03
-1.767584651124235506e+03
-1.767832230000048185e+03
